row_id,period,company,ticker,theme,subtheme,metric,value,unit,source_file,source_detail,calculation_or_source,evidence_status,what_it_says,what_it_does_not_say,next_source
URIYMAE-011,FY 2023,United Rentals,URI,capital-intensive real-economy buildout,Yak operating scale,Adjusted EBITDA per mat,285,USD per mat,derived from URI acquisition announcement,Derived metric,"171M USD adjusted EBITDA / 600000 mats",derived-acquisition-metric,"Yak generated about 285 USD of adjusted EBITDA per mat in 2023 using approximate mat count.","It is not ongoing URI EBITDA per mat or ROIC.","Post-acquisition EBITDA per mat"
URIYMAE-012,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak acquisition valuation,Base purchase price per mat,1833,USD per mat,derived from URI acquisition announcement,Derived metric,"1.100B USD base purchase price / 600000 mats",derived-acquisition-metric,"Base purchase price was about 1833 USD per mat using approximate mat count.","It is not replacement cost or OEC per mat.","Mat replacement-cost source"
URIYMAE-013,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak acquisition valuation,Acquisition fair value per mat,1930,USD per mat,derived from SEC R14 acquisition footnote,Derived metric,"1.158B USD acquisition-date fair value / 600000 mats",derived-acquisition-metric,"Acquisition-date fair value was about 1930 USD per mat using approximate mat count.","It is not replacement cost or category invested capital per mat.","Mat replacement-cost source"
URIYMAE-014,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak purchase accounting,Acquired rental-equipment fair value,127,M USD,SEC R14 acquisition footnote,FY2024 purchase-price allocation,"Rental equipment acquired",filed-source-table,"URI allocated 127M USD of fair value to acquired rental equipment.","Purchase-accounting fair value is not OEC, replacement cost, or ongoing capex need.","Mat fleet OEC/replacement cost"
URIYMAE-015,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak purchase accounting,Acquired rental-equipment fair value per mat,212,USD per mat,derived from SEC R14 acquisition footnote,Derived metric,"127M USD acquired rental-equipment fair value / 600000 mats",derived-acquisition-metric,"Purchase accounting implies about 212 USD of acquired rental-equipment fair value per approximate mat.","This is not original cost, replacement cost, market value by mat type, or capex intensity.","Mat OEC/replacement-cost evidence"
URIYMAE-016,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak purchase accounting,Customer relationships,150,M USD,SEC R14 acquisition footnote,FY2024 purchase-price allocation,"Customer relationship intangible assets",filed-source-table,"URI allocated 150M USD to customer relationships with a 6-year amortization life.","It does not disclose category customer revenue concentration or retention economics.","Customer/revenue retention disclosure"
URIYMAE-017,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak purchase accounting,Goodwill assigned to Specialty,828,M USD,SEC R14 acquisition footnote,FY2024 purchase-price allocation,"Goodwill assigned to Specialty segment",filed-source-table,"URI assigned 828M USD of Yak goodwill to Specialty.","Goodwill alone does not prove good or poor category economics.","Goodwill impairment/integration disclosure"
URIYMAE-018,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak purchase accounting,Goodwill share of acquisition-date fair value,71.5,percent,derived from SEC R14 acquisition footnote,Derived metric,"828M USD goodwill / 1.158B USD acquisition-date fair value",derived-acquisition-metric,"About 71.5% of acquisition-date fair value was goodwill.","This is not a return metric and cannot be used alone to judge economics.","Integration and impairment disclosure"
URIYMAE-019,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak purchase accounting,Net identifiable assets acquired,330,M USD,SEC R14 acquisition footnote,FY2024 purchase-price allocation,"Net identifiable assets acquired",filed-source-table,"Net identifiable assets acquired were 330M USD.","Net identifiable assets are purchase-accounting assets, not category operating invested capital.","Category invested capital source"
URIYMAE-020,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak purchase accounting,Net identifiable asset share of fair value,28.5,percent,derived from SEC R14 acquisition footnote,Derived metric,"330M USD net identifiable assets / 1.158B USD acquisition-date fair value",derived-acquisition-metric,"Net identifiable assets were about 28.5% of acquisition-date fair value.","This does not prove Matting ROIC or capital intensity.","Category invested capital source"
URIYMAE-021,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak post-acquisition revenue,Yak post-acquisition revenue,322,M USD,SEC R14 acquisition footnote,FY2024 acquisition footnote,"Post-acquisition revenue attributable to acquired Yak locations",filed-source-table,"Yak locations contributed 322M USD of post-acquisition revenue in FY2024.","It is not full-year post-integration run-rate revenue and does not disclose earnings.","Post-acquisition category revenue and earnings"
URIYMAE-022,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak pro forma revenue,Yak pre/post-acquisition revenue,419,M USD,SEC R14 acquisition footnote,FY2024 pro forma table,"97M USD historic Yak revenue plus 322M USD post-acquisition Yak revenue",filed-source-table,"Pro forma 2024 revenue includes 419M USD of pre/post-acquisition Yak revenue.","Pro forma information is not necessarily indicative of future results and does not include cost savings or revenue opportunities.","Post-acquisition category trend"
URIYMAE-023,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak acquisition funding,Senior notes used for funding,1.100,B USD,SEC R14 acquisition footnote,FY2024 acquisition footnote,"Issuance of 6 1/8 Senior Notes plus ABL drawings funded acquisition and related expenses",filed-source-table,"URI funded the acquisition and related fees through 1.100B USD of 6 1/8% senior notes and ABL drawings.","It does not disclose how much of ABL capacity funded any specific asset or mat purchase schedule.","Debt note and ABL draw detail"
URIYMAE-024,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak customer exposure,Primary customer verticals,"utility; midstream; power; pipeline; industrial; renewables; infrastructure",text,URI acquisition announcement,About Yak and strategic rationale,"Yak primarily served utility and midstream/pipeline/power/infrastructure-related customers",category-customer-exposure-visible,"Matting connects URI Specialty to utility, midstream, power, renewables, and infrastructure customer demand.","It does not disclose revenue by customer, project, or end market.","Customer/project revenue source"
URIYMAE-025,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,safe claim boundary,Yak/Matting safe claim,yak-acquisition-economics-visible,text,analysis/company-first-principles/capital-flow-uri-yak-matting-acquisition-economics-pass-1.md,Synthesis,"Combines official acquisition announcement, purchase accounting, and derived acquisition metrics",safe-claim-boundary,"Matting has acquisition-level revenue, EBITDA, mat-count, purchase-price, purchase-accounting, and funding evidence.","Do not promote this to ongoing Matting category margin, OEC, capex, utilization, or ROIC.","Post-acquisition Matting unit economics"
