row_id,period,company,ticker,theme,subtheme,metric,value,unit,source_file,source_detail,calculation_or_source,evidence_status,what_it_says,what_it_does_not_say,next_source
URIFTRE-011,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,fleet-type revenue estimate,General tools and light equipment,1.173,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.029B USD * 9%",rounded-estimate,"General tools/light equipment was approximately 1.173B USD of FY2024 equipment-rental revenue.","It is rounded and not source-stated category revenue.","Category revenue/OEC/margin"
URIFTRE-012,FY 2025 vs FY 2024,United Rentals,URI,capital-intensive real-economy buildout,fleet-type revenue estimate,General tools and light equipment change,0.070,B USD,derived from rows URIFTRE-010 and URIFTRE-011,Derived change,"1.243B - 1.173B",rounded-estimate-change,"General tools/light equipment estimate increased about 0.070B USD.","The change is affected by rounded mix percentages.","Product-line source"
URIFTRE-013,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Power and HVAC equipment,1.519,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.806B USD * 11%",rounded-estimate,"Power/HVAC was approximately 1.519B USD of FY2025 equipment-rental revenue.","It does not disclose Power/HVAC margin or OEC.","Power/HVAC economics"
URIFTRE-014,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Power and HVAC equipment,1.433,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.029B USD * 11%",rounded-estimate,"Power/HVAC was approximately 1.433B USD of FY2024 equipment-rental revenue.","It does not disclose Power/HVAC margin or OEC.","Power/HVAC economics"
URIFTRE-015,FY 2025 vs FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Power and HVAC change,0.085,B USD,derived from rows URIFTRE-013 and URIFTRE-014,Derived change,"1.519B - 1.433B",rounded-estimate-change,"Power/HVAC estimate increased about 0.085B USD.","The change is affected by rounded mix percentages.","Power/HVAC economics"
URIFTRE-016,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Trench safety equipment,0.690,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.806B USD * 5%",rounded-estimate,"Trench Safety was approximately 0.690B USD of FY2025 equipment-rental revenue.","It does not disclose Trench margin or OEC.","Trench economics"
URIFTRE-017,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Trench safety equipment,0.651,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.029B USD * 5%",rounded-estimate,"Trench Safety was approximately 0.651B USD of FY2024 equipment-rental revenue.","It does not disclose Trench margin or OEC.","Trench economics"
URIFTRE-018,FY 2025 vs FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Trench safety change,0.039,B USD,derived from rows URIFTRE-016 and URIFTRE-017,Derived change,"0.690B - 0.651B",rounded-estimate-change,"Trench Safety estimate increased about 0.039B USD.","The change is affected by rounded mix percentages.","Trench economics"
URIFTRE-019,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Fluid solutions equipment,0.966,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.806B USD * 7%",rounded-estimate,"Fluid Solutions was approximately 0.966B USD of FY2025 equipment-rental revenue.","It does not disclose Fluid Solutions margin or OEC.","Fluid Solutions economics"
URIFTRE-020,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Fluid solutions equipment,0.912,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.029B USD * 7%",rounded-estimate,"Fluid Solutions was approximately 0.912B USD of FY2024 equipment-rental revenue.","It does not disclose Fluid Solutions margin or OEC.","Fluid Solutions economics"
URIFTRE-021,FY 2025 vs FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Fluid solutions change,0.054,B USD,derived from rows URIFTRE-019 and URIFTRE-020,Derived change,"0.966B - 0.912B",rounded-estimate-change,"Fluid Solutions estimate increased about 0.054B USD.","The change is affected by rounded mix percentages.","Fluid Solutions economics"
URIFTRE-022,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Mobile storage equipment and modular office space,0.414,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.806B USD * 3%",rounded-estimate,"Mobile Storage/modular was approximately 0.414B USD of FY2025 equipment-rental revenue.","It does not disclose Mobile Storage/modular margin or OEC.","Mobile Storage/modular economics"
URIFTRE-023,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Mobile storage equipment and modular office space,0.391,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.029B USD * 3%",rounded-estimate,"Mobile Storage/modular was approximately 0.391B USD of FY2024 equipment-rental revenue.","It does not disclose Mobile Storage/modular margin or OEC.","Mobile Storage/modular economics"
URIFTRE-024,FY 2025 vs FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Mobile Storage/modular change,0.023,B USD,derived from rows URIFTRE-022 and URIFTRE-023,Derived change,"0.414B - 0.391B",rounded-estimate-change,"Mobile Storage/modular estimate increased about 0.023B USD.","The change is affected by rounded mix percentages.","Mobile Storage/modular economics"
URIFTRE-025,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Surface protection mats,0.552,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.806B USD * 4%",rounded-estimate,"Surface Protection Mats was approximately 0.552B USD of FY2025 equipment-rental revenue.","It does not disclose Matting margin or OEC.","Matting/Yak economics"
URIFTRE-026,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Surface protection mats,0.261,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K fleet-type mix table,"13.029B USD * 2%",rounded-estimate,"Surface Protection Mats was approximately 0.261B USD of FY2024 equipment-rental revenue.","It does not disclose Matting margin or OEC.","Matting/Yak economics"
URIFTRE-027,FY 2025 vs FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet-type revenue estimate,Surface protection mats change,0.292,B USD,derived from rows URIFTRE-025 and URIFTRE-026,Derived change,"0.552B - 0.261B",rounded-estimate-change,"Surface Protection Mats estimate increased about 0.292B USD, the largest increase among disclosed Specialty fleet-type estimates.","The estimate is affected by rounded mix percentages and does not disclose Matting economics.","Matting/Yak economics"
URIFTRE-028,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty category estimate,Named Specialty fleet-type sum,4.142,B USD,derived from FY 2025 fleet-type estimate rows,Derived sum,"Power/HVAC 1.519B + Trench 0.690B + Fluid 0.966B + Mobile Storage/modular 0.414B + Surface Protection Mats 0.552B",rounded-estimate-sum,"Named Specialty fleet-type estimates sum to about 4.142B USD in FY2025.","This does not exactly equal filed Specialty segment revenue of 4.641B USD.","Segment-to-category reconciliation"
URIFTRE-029,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty category estimate,Named Specialty fleet-type sum,3.648,B USD,derived from FY 2024 fleet-type estimate rows,Derived sum,"Power/HVAC 1.433B + Trench 0.651B + Fluid 0.912B + Mobile Storage/modular 0.391B + Surface Protection Mats 0.261B",rounded-estimate-sum,"Named Specialty fleet-type estimates sum to about 3.648B USD in FY2024.","This does not exactly equal filed Specialty segment revenue of 4.084B USD.","Segment-to-category reconciliation"
URIFTRE-030,FY 2025 vs FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty category estimate,Named Specialty fleet-type sum change,0.494,B USD,derived from rows URIFTRE-028 and URIFTRE-029,Derived change,"4.142B - 3.648B",rounded-estimate-change,"Named Specialty fleet-type revenue estimate increased about 0.494B USD from FY2024 to FY2025.","The change is approximate and affected by rounded mix percentages.","Segment-to-category reconciliation"
URIFTRE-031,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,reconciliation boundary,Specialty segment revenue gap,0.499,B USD,analysis/company-first-principles/capital-flow-uri-owned-rental-segment-trend-pass-1.md,Annual segment trend table,"4.641B filed Specialty segment equipment-rentals revenue - 4.142B named Specialty fleet-type estimate",reconciliation-boundary,"The named fleet-type sum is about 0.499B USD below filed Specialty segment equipment-rentals revenue.","Do not force exact reconciliation from rounded category percentages.","Segment-to-category source table"
URIFTRE-032,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,reconciliation boundary,Specialty segment revenue gap,0.436,B USD,analysis/company-first-principles/capital-flow-uri-owned-rental-segment-trend-pass-1.md,Annual segment trend table,"4.084B filed Specialty segment equipment-rentals revenue - 3.648B named Specialty fleet-type estimate",reconciliation-boundary,"The named fleet-type sum is about 0.436B USD below filed Specialty segment equipment-rentals revenue.","Do not force exact reconciliation from rounded category percentages.","Segment-to-category source table"
URIFTRE-033,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,claim boundary,Safe claim boundary,fleet-type-revenue-estimate-visible,text,analysis/company-first-principles/capital-flow-uri-fleet-type-revenue-estimate-pass-1.md,Synthesis,"Combines rounded fleet-type mix and filed equipment-rental revenue denominator",safe-claim-boundary,"URI has approximate fleet-type revenue scale from rounded 10-K percentage disclosures and filed equipment-rental revenue denominators.","Do not treat estimates as source-stated product-line revenue or category margin/OEC/capex/ROIC.","Product-line economics and segment-to-category reconciliation"
