claim_id,source_id,reporting_entity,period,metric_category,metric_name,value,unit,source_url,local_path,source_location,what_it_proves,what_it_does_not_prove,status
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,balance sheet,secured borrowings,2.361,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,consolidated statements of assets and liabilities,"GSBD reported 2.361M USD of secured borrowings at June 30 2026.","This small liability line does not identify borrower-level funding.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,balance sheet,total liabilities,1930.154,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,consolidated statements of assets and liabilities,"GSBD reported 1.930154B USD of total liabilities at June 30 2026.","This does not allocate liabilities to named portfolio companies.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,balance sheet,total net assets,1357.650,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,consolidated statements of assets and liabilities,"GSBD reported 1.357650B USD of total net assets at June 30 2026.","This identifies public BDC net assets but not shareholder composition.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,shareholder channel,common shares issued and outstanding,112.569067,shares millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,consolidated statements of assets and liabilities,"GSBD reported 112.569067M common shares issued and outstanding at June 30 2026.","This does not identify individual shareholders.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,shareholder channel,NAV per share,12.06,USD per share,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,consolidated statements of assets and liabilities,"GSBD reported 12.06 USD net asset value per share at June 30 2026.","NAV does not identify source of capital.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt stack,total aggregate borrowing amount committed,2675.000,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note table,"GSBD's debt table reported 2.675B USD of aggregate borrowing amount committed across the revolving credit facility and notes.","This is committed debt capacity and principal, not borrower facility size.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt stack,total debt carrying value,1850.308,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note table,"GSBD's debt table reconciled to 1.850308B USD total debt carrying value at June 30 2026.","This is not borrower-specific allocation.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt stack,total debt amount available,795.613,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note table,"GSBD reported 795.613M USD of available amount under its debt arrangements at June 30 2026.","Availability is financing capacity, not funded borrower exposure.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt instrument,Revolving Credit Facility committed,1475.000,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note table,"GSBD reported a 1.475B USD aggregate committed amount under the Revolving Credit Facility.","This does not prove the facility funded Frontline or Relation.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt instrument,Revolving Credit Facility available,795.613,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note table,"GSBD reported 795.613M USD available under the Revolving Credit Facility.","Availability is not borrower draw evidence.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt instrument,Revolving Credit Facility carrying value,679.641,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note table,"GSBD reported 679.641M USD carrying value for the Revolving Credit Facility.","This does not assign revolver funding to a named borrower.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt class,unsecured notes principal outstanding,1200.000,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,computed from debt note table,"GSBD had 1.2B USD principal outstanding across 2027 Notes, 2029 Notes, and 2030 Notes.","This identifies a note-funding channel but not noteholder identities.",derived-from-extracted-table
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt instrument,2027 Notes principal,400.000,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note table and 2027 notes description,"GSBD reported 400M USD principal amount of 6.375% unsecured notes due March 11 2027.","This does not identify holders of those notes.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt instrument,2029 Notes principal,400.000,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note table,"GSBD reported 400M USD principal amount of 2029 Notes.","This does not identify holders of those notes.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,debt instrument,2030 Notes principal,400.000,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note table,"GSBD reported 400M USD principal amount of 2030 Notes.","This does not identify holders of those notes.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,asset coverage,asset coverage ratio,172,percent,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,debt note,"GSBD reported 172% asset coverage ratio based on aggregate senior securities outstanding at June 30 2026.","Asset coverage is regulatory leverage context, not ultimate investor proof.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,portfolio composition,number of portfolio companies,173,count,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,selected portfolio information table,"GSBD reported 173 portfolio companies at June 30 2026.","This does not identify all companies unless schedule rows are separately matched.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,portfolio composition,performing debt bearing floating rate,98.9,percent,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,selected portfolio information table,"GSBD reported 98.9% of performing debt bore a floating rate at June 30 2026.","This is portfolio-rate exposure, not borrower-specific pricing.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,portfolio composition,weighted average yield at fair value,11.3,percent,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,selected portfolio information table,"GSBD reported 11.3% weighted average yield on debt and income-producing investments at fair value.","This is portfolio yield context, not the coupon for Frontline or Relation.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,portfolio composition,weighted average leverage net debt to EBITDA,6.2,times,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,selected portfolio information table,"GSBD reported weighted average portfolio-company leverage of 6.2x net debt to EBITDA.","This is portfolio credit-risk context, not borrower-specific leverage.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,portfolio composition,median EBITDA,73.37,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,selected portfolio information table,"GSBD reported median EBITDA of 73.37M USD for portfolio companies in the selected information table.","This is portfolio borrower scale, not Frontline or Relation EBITDA.",extracted
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,borrower holder bridge,visible GSBD borrower fair value in current sample,22.4870,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,analysis/company-first-principles/data/capital-flow-holder-source-of-funds-map.csv,computed from Frontline and Relation GSBD rows,"The current holder map includes 22.487M USD of GSBD fair value across Frontline and Relation Q2 2026 rows.","This is a sample of captured borrower rows, not total GSBD exposure to those borrowers or industries.",derived-from-holder-map
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,borrower holder bridge,visible GSBD borrower unfunded commitments in current sample,1.8080,USD millions,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,analysis/company-first-principles/data/capital-flow-holder-source-of-funds-map.csv,computed from Frontline and Relation GSBD rows,"The current holder map includes 1.808M USD of GSBD unfunded commitment exposure across Frontline and Relation Q2 2026 rows.","This does not prove total facility commitments.",derived-from-holder-map
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,derived ratio,debt carrying value to total assets,56.28,percent,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,computed from balance sheet,"GSBD debt carrying value was 56.28% of total assets at June 30 2026.","This ratio does not identify lenders or noteholders.",derived-from-extracted-table
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,derived ratio,total liabilities to total assets,58.71,percent,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,computed from balance sheet,"GSBD total liabilities were 58.71% of total assets at June 30 2026.","This is a funding-structure ratio, not borrower allocation.",derived-from-extracted-table
CF-005,gsbd-2026q2-sec-10q,Goldman Sachs BDC Inc.,Q2 2026,derived ratio,total net assets to total assets,41.29,percent,https://www.sec.gov/Archives/edgar/data/1572694/000119312526338331/gsbd-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gsbd-2026q2-10q.html,computed from balance sheet,"GSBD net assets were 41.29% of total assets at June 30 2026.","This identifies equity/net-assets share but not public shareholder identity.",derived-from-extracted-table
