sample_id,schedule,page,cusip,issuer_or_description,transaction_date,counterparty_or_vendor,sample_read,proof_use,boundary,next_action
CFKKRGACEDS-011,Schedule D Part 3 acquired during year,250,053015-AG-8,AUTOMATIC DATA PROCESSING INC,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-012,Schedule D Part 3 acquired during year,250,05329W-AT-9,AUTONATION INC,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-013,Schedule D Part 3 acquired during year,250,053611-AN-9,AVERY DENNISON CORP,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-014,Schedule D Part 3 acquired during year,250,05369A-AT-8,AVIATION CAPITAL GROUP LLC,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-015,Schedule D Part 3 acquired during year,250,05401A-BC-4,AVOLON HOLDINGS FUNDING LTD,12/16/2025,... Various,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-016,Schedule D Part 3 acquired during year,250,05523R-AL-1,BAE SYSTEMS PLC,08/13/2025,... J.P. MORGAN SECURITIES INC.,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-017,Schedule D Part 3 acquired during year,250,055451-BF-4,BHP BILLITON FINANCE (USA) LTD,01/21/2025,... J.P. MORGAN SECURITIES LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-018,Schedule D Part 3 acquired during year,250,059165-EJ-5,BALTIMORE GAS AND ELECTRIC CO,05/15/2025,... GS GA,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-019,Schedule D Part 3 acquired during year,250,06051G-FC-8,BANK OF AMERICA CORP,05/19/2025,... J.P. MORGAN SECURITIES INC.,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-020,Schedule D Part 3 acquired during year,250,06051G-MD-8,BANK OF AMERICA CORP,07/02/2025,"... BARCLAY INVESTMENTS, INC.",acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-021,Schedule D Part 3 acquired during year,250,06279J-AB-5,BANK OF IRELAND GROUP PLC,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-022,Schedule D Part 3 acquired during year,250,06405L-AF-8,BANK OF NEW YORK MELLON,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-023,Schedule D Part 3 acquired during year,250,06406Y-AB-8,BANK OF NEW YORK MELLON CORP,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-024,Schedule D Part 3 acquired during year,250,06407E-AG-0,BANK OF NEW ZEALAND,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-025,Schedule D Part 3 acquired during year,250,0778FP-AJ-8,BELL TELEPHONE COMPANY OF CANADA OR BELL,01/21/2025,... J.P. MORGAN SECURITIES LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-026,Schedule D Part 3 acquired during year,250,0778FP-AN-9,BELL TELEPHONE COMPANY OF CANADA OR BELL,01/21/2025,... J.P. MORGAN SECURITIES LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-027,Schedule D Part 3 acquired during year,250,084423-AT-9,W R BERKLEY CORP,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-028,Schedule D Part 3 acquired during year,250,08652B-AB-5,BEST BUY CO INC,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-029,Schedule D Part 3 acquired during year,250,090572-AR-9,BIO RAD LABORATORIES INC,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
CFKKRGACEDS-030,Schedule D Part 3 acquired during year,250,09261X-AG-7,BLACKSTONE SECURED LENDING FUND,11/25/2025,... MORGAN STANLEY & CO. LLC,acquired-security-visible,named issuer/security route for Global Atlantic insurance-capital destination mapping,"sample row proves a named Schedule D row is extractable; it does not yet prove full position value, proceeds, income, borrower use, or return",build full Accordia Schedule D parser for pages 220-270 and reconcile numeric columns
