control_id,cash_instrument_cusip,cash_instrument_description,named_family,part_c_row_count,part_c_ledger_ids,part_c_pages,part_c_row_mapping_statuses,part_c_book_candidate_rows_used,part_c_book_candidate_rows_excluded_ambiguous,part_c_book_candidate_sum_used,part_c_fair_candidate_rows_used,part_c_fair_candidate_rows_excluded_ambiguous,part_c_fair_candidate_sum_used,part_c_book_candidates_raw,part_c_fair_candidates_raw,schedule_d_row_count,schedule_d_row_ids,schedule_d_pages,schedule_d_actual_cost_sum,schedule_d_fair_value_sum,schedule_d_book_value_sum,schedule_d_interest_income_sum,schedule_d_interest_received_sum,part_c_book_vs_schedule_d_book_difference,part_c_fair_vs_schedule_d_fair_difference,numeric_control_status,what_is_proven,boundary,next_proof
CFAASDBNLC-0011,039939-AY-9,ARES 2022-67A D1R,ARES,1,CFAASDBPC-0229,472,source-row-visible-component-columns-resolved,1,0,"3,490,875",1,0,"3,592,721","3,490,875","3,592,721",1,CFAASDFR-7130,5995,"3,519,000","3,592,721","3,490,875","42,623","181,500",0,0,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0012,04017J-AS-0,ARES 2018-49A BR,ARES,1,CFAASDBPC-0559,484,source-row-visible-column-sparse,1,0,"31,286,438",0,0,,"31,286,438",,1,CFAASDFR-7132,5995,"31,250,000","31,286,438","31,250,000","345,592","1,942,967","36,438",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0013,04018B-BC-0,ARES 2020-55A CR2,ARES,1,CFAASDBPC-0361,477,source-row-visible-column-sparse,1,0,"16,158,852",0,0,,"16,158,852",,1,CFAASDFR-7133,5995,"16,200,000","16,158,852","16,200,000","207,249","1,048,518","-41,148",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0014,04018B-BE-6,ARES 2020-55A D1R2,ARES,1,CFAASDBPC-0612,485,source-row-visible-column-sparse,1,0,"11,235,409",0,0,,"11,235,409",,1,CFAASDFR-7134,5995,"12,500,000","12,483,788","12,500,000","189,706","948,452","-1,264,591",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0015,04018N-BC-4,ARES 2020-56A CR2,ARES,1,CFAASDBPC-0362,477,source-row-visible-component-columns-resolved,1,0,"4,064,891",1,0,"4,111,520","4,064,891","4,111,520",1,CFAASDFR-7136,5995,"5,472,500","5,482,026","5,419,854","58,060","258,604","-1,354,963","-1,370,506",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0016,04019H-AY-9,ARES 2022-64A DR,ARES,1,CFAASDBPC-0230,472,source-row-visible-component-columns-resolved,1,0,"4,598,943",1,0,"4,624,815","4,598,943","4,624,815",1,CFAASDFR-7139,5995,"6,542,500","6,499,740","6,463,346","100,760","371,755","-1,864,403","-1,874,925",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0017,04020T-AG-9,ARES 2024-ALF6A C,ARES,1,CFAASDBPC-0152,470,source-row-visible-column-sparse,0,0,,1,0,"1,962,979",,"1,962,979",1,CFAASDFR-7143,5995,"11,200,000","11,217,024","11,200,000","156,931","973,514",,"-9,254,045",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0018,04020T-AJ-3,ARES 2024-ALF6A D,ARES,1,CFAASDBPC-0153,470,source-row-visible-column-sparse,0,0,,1,0,"2,094,742",,"2,094,742",1,CFAASDFR-7144,5995,"12,000,000","11,969,952","12,000,000","195,808","1,198,051",,"-9,875,210",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0019,04020W-AE-7,ARES 2024-72A B,ARES,1,CFAASDBPC-0613,485,source-row-visible-column-sparse,1,0,"25,954,006",0,0,,"25,954,006",,1,CFAASDFR-7145,5995,"26,000,000","25,954,006","26,000,000","315,722","1,603,724","-45,994",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0020,04020W-AG-2,ARES 2024-72A C,ARES,2,CFAASDBPC-0154 | CFAASDBPC-0508,470 | 482,source-row-visible-column-sparse,1,0,"16,329,585",1,0,"2,704,901","16,329,585","2,704,901",1,CFAASDFR-7146,5995,"39,099,160","39,070,785","39,083,026","498,934","1,229,744","-22,753,441","-36,365,884",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0021,04020W-AJ-6,ARES 2024-72A D,ARES,2,CFAASDBPC-0155 | CFAASDBPC-0509,470 | 482,source-row-visible-column-sparse,1,0,"16,967,734",1,0,"4,990,510","16,967,734","4,990,510",1,CFAASDFR-7147,5995,"22,000,000","21,958,244","22,000,000","331,500","1,658,122","-5,032,266","-16,967,734",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0022,04021M-AJ-7,ARES 2024-ALF8 D1,ARES,1,CFAASDBPC-0231,472,source-row-visible-component-columns-resolved,1,0,"1,470,344",1,0,"1,505,834","1,470,344","1,505,834",1,CFAASDFR-7148,5995,"1,977,000","2,007,778","1,960,459","24,976","102,647","-490,115","-501,944",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0023,049400-AA-2,"ATLAS SECURED ADVANCE FUNDING,",ATLAS,2,CFAASDBPC-0075 | CFAASDBPC-0496,467 | 481,source-row-visible-component-columns-resolved,2,0,"760,000,000",2,0,"760,000,000","460,000,000 | 300,000,000","460,000,000 | 300,000,000",1,CFAASDFR-8514,6023,"1,412,883,456","1,412,500,000","1,412,877,374","255,100","19,016,711","-652,877,374","-652,500,000",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0024,04941*-AA-2,ATLAS Funding 1 A1A,ATLAS,1,CFAASDBPC-0076,467,source-row-visible-column-sparse,0,0,,1,0,"410,512,770",,"410,512,770",1,CFAASDFR-8441,6021,"766,154,085","766,014,138","766,160,421","110,524","30,316,172",,"-355,501,368",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0025,04941*-AC-8,ATLAS Funding 1 A1B,ATLAS,1,CFAASDBPC-0071,467,source-row-visible-column-sparse,1,0,"454,132,255",0,0,,"454,132,255",,1,CFAASDFR-8442,6021,"766,702,908","765,707,334","766,699,097","110,524","30,215,182","-312,566,842",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0026,55285H-AA-0,MF1 2022-B1 A,MF1,2,CFAASDBPC-0109 | CFAASDBPC-0592,468 | 485,source-row-visible-column-sparse,2,0,"336,988,578",0,0,,"296,452,851 | 40,535,727",,1,CFAASDFR-6381,5979,"878,167,151","882,796,820","879,633,424","2,111,064","54,749,052","-542,644,846",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0027,55285H-AE-2,MF1 2022-B1 B,MF1,1,CFAASDBPC-0110,468,source-row-visible-column-sparse,1,0,"23,236,460",0,0,,"23,236,460",,1,CFAASDFR-6382,5979,"32,442,964","32,262,735","32,490,419","87,220","2,296,040","-9,253,959",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0028,55285H-AL-6,MF1 2022-B1 E,MF1,1,CFAASDBPC-0111,468,source-row-visible-column-sparse,1,0,"24,643,412",0,0,,"24,643,412",,1,CFAASDFR-6385,5979,"35,295,397","34,172,469","35,386,920","126,414","3,267,004","-10,743,508",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0029,55285H-AN-2,MF1 2022-B1 F,MF1,1,CFAASDBPC-0112,468,source-row-visible-column-sparse,1,0,"30,698,117",0,0,,"30,698,117",,1,CFAASDFR-6386,5979,"42,464,797","40,156,788","42,475,405","163,375","4,202,167","-11,777,288",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0030,55287E-AA-5,MF1 2024-FL16 A,MF1,1,CFAASDBPC-0593,485,source-row-visible-column-sparse,1,0,"24,197,539",0,0,,"24,197,539",,1,CFAASDFR-6387,5979,"48,189,225","48,395,079","48,189,225","99,111","2,842,534","-23,991,686",,matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0031,55287E-AC-1,MF1 2024-FL16 AS,MF1,2,CFAASDBPC-0113 | CFAASDBPC-0711,468 | 489,source-row-visible-column-sparse | source-row-visible-component-columns-resolved,2,0,"31,198,206",1,0,"6,244,324","24,977,297 | 6,220,909","6,244,324",1,CFAASDFR-6388,5979,"55,988,179","56,198,919","55,988,179","123,905","3,530,772","-24,789,973","-49,954,595",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0032,55287E-AE-7,MF1 2024-FL16 B,MF1,2,CFAASDBPC-0114 | CFAASDBPC-0712,468 | 489,source-row-visible-component-columns-resolved,2,0,"11,516,804",2,0,"11,556,499","9,213,443 | 2,303,361","9,245,199 | 2,311,300",1,CFAASDFR-6389,5979,"20,738,025","20,801,699","20,730,247","47,511","1,349,956","-9,213,443","-9,245,200",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
CFAASDBNLC-0033,55287E-AG-2,MF1 2024-FL16 C,MF1,2,CFAASDBPC-0115 | CFAASDBPC-0713,468 | 489,source-row-visible-column-sparse | source-row-visible-component-columns-resolved,2,0,"15,238,474",1,0,"3,449,537","11,798,416 | 3,440,058","3,449,537",1,CFAASDFR-6390,5979,"28,977,375","29,046,101","28,966,286","70,907","2,004,115","-13,727,812","-25,596,564",matched-identity-component-exposure-control,A named Part C cash-instrument component is identity-matched to one or more Schedule D rows; unambiguous component candidates and statutory book/fair/income/received fields are shown side by side.,"The Part C component is not assumed to equal the full Schedule D holding. Differences may reflect replication structure, parent/component presentation, column sparsity, or lot perimeter. No field proves derivative settlement, custody remittance, policyholder-liability allocation, borrower repayment, or Apollo common-owner cash.","Obtain page-level source-column confirmation and a custody, counterparty, settlement/remittance, hedged-liability, and asset-income allocation record for the selected lot."
