coordinate_row_id,schedule_part,page,row_y,cusip,cusip_marker_type,actual_cost,par_value,fair_value,book_adjusted_carrying_value,unrealized_valuation_change,current_year_amortization_accretion,current_year_otti,foreign_exchange_change,stated_rate,effective_rate,when_paid,interest_income_due_accrued,interest_received_during_year,acquired_date,maturity_date,payment_due_at_maturity,parser_match_status,parser_row_id,parser_money_token_count,boundary,next_action
CFKKRGACEDCOB-0021,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,204.60,13032U-D9-6,standard-cusip-like,1600000,1600000,1471315,1600000,,,,,4.353,4.353,,69648,,03/30/2022,06/01/2041,1634824,matched-raw-parser-row,CFKKRGACEDP-0021,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0022,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,196.56,167593-H6-2,standard-cusip-like,5109700,5000000,4387823,5095614,,(2385),,,4.472,4.340,,111800,223600,12/20/2018,01/01/2049,5111800,matched-raw-parser-row,CFKKRGACEDP-0022,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0023,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,188.52,167725-AC-4,standard-cusip-like,9901911,8083165,9073855,9238023,,(49647),,,6.899,5.478,,46471,557658,03/05/2015,12/01/2040,8361993,matched-raw-parser-row,CFKKRGACEDP-1596,10,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0024,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,180.48,167736-YU-5,standard-cusip-like,7449860,5500000,5948263,6809131,,(60847),,,6.742,4.421,,61802,370810,02/03/2015,11/01/2040,5685405,matched-raw-parser-row,CFKKRGACEDP-0024,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0025,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,173.64,20281P-CT-7,standard-cusip-like,5214265,4750000,4998389,5028218,,(13628),,,6.218,5.592,,24613,295355,09/30/2013,06/01/2039,4897678,matched-raw-parser-row,CFKKRGACEDP-1597,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0026,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,165.60,235036-4X-5,standard-cusip-like,940116,935000,716269,939349,,,,,3.144,3.113,,29396,,10/29/2020,11/01/2045,949698,matched-raw-parser-row,CFKKRGACEDP-0026,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0027,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,158.76,23503C-AN-7,standard-cusip-like,6168993,6835000,5901331,6201882,,13680,,,4.507,5.196,,51342,308053,03/30/2023,11/01/2051,1296476,matched-raw-parser-row,CFKKRGACEDP-0027,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0028,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,150.72,38122N-D4-1,standard-cusip-like,11250000,11250000,9562574,11250000,,,,,3.487,3.487,,32691,392288,12/08/2021,06/01/2036,2851945,matched-raw-parser-row,CFKKRGACEDP-0028,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0029,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,142.68,38122N-D5-8,standard-cusip-like,12150000,12150000,9457284,12150000,,,,,3.714,3.714,,37604,451251,12/08/2021,06/01/2041,2600445,matched-raw-parser-row,CFKKRGACEDP-0029,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0030,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,134.64,38122N-D6-6,standard-cusip-like,18000000,18000000,13180138,18000000,,,,,4.214,4.214,,63210,758520,12/08/2021,06/01/2050,2008400,matched-raw-parser-row,CFKKRGACEDP-0030,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0031,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,126.60,38611T-CR-6,standard-cusip-like,4476030,6000000,4217749,4550856,,26622,,,3.356,5.032,,50340,201360,01/27/2023,10/01/2052,3207578,matched-raw-parser-row,CFKKRGACEDP-0031,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0032,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,119.76,389532-FW-7,standard-cusip-like,3450279,3185000,3537477,3366402,,(7605),,,6.707,6.109,,106809,213618,10/08/2013,07/01/2040,3291809,matched-raw-parser-row,CFKKRGACEDP-0032,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0033,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,111.72,392274-X9-2,standard-cusip-like,2775985,3000000,2621346,2787102,,4222,,,4.000,4.457,,30000,120000,03/30/2023,10/01/2052,3060000,matched-raw-parser-row,CFKKRGACEDP-0033,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0034,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,104.88,544495-WA-8,standard-cusip-like,1921194,1550000,1669650,1857864,,(6191),,,6.603,5.163,,51173,102347,09/30/2013,07/01/2050,1601173,matched-raw-parser-row,CFKKRGACEDP-0034,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0035,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,96.84,59261A-2P-1,standard-cusip-like,2965000,2965000,2741061,2965000,,,,,5.175,5.175,,19606,153439,05/08/2020,11/15/2049,3041719,matched-raw-parser-row,CFKKRGACEDP-0035,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0036,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,88.80,592643-AA-8,standard-cusip-like,35315234,25185000,29971792,33393700,,(223382),,,7.462,4.934,,1879305,,01/26/2017,10/01/2046,26124652,matched-raw-parser-row,CFKKRGACEDP-0036,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0037,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,80.76,592643-EH-9,standard-cusip-like,7500000,7500000,6162005,7500000,,,,,3.562,3.562,,66788,267150,01/21/2022,10/01/2041,7633575,matched-raw-parser-row,CFKKRGACEDP-0037,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0038,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,72.72,626207-YF-5,standard-cusip-like,5713363,3763000,4074193,5557725,,(28684),,,6.637,3.948,,62438,249750,08/12/2020,04/01/2057,3887875,matched-raw-parser-row,CFKKRGACEDP-1604,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0039,Schedule D Part 1 Section 1 issuer-credit obligations owned,218,64.68,626207-YM-0,standard-cusip-like,5703613,5125000,5591351,5612820,,(5265),,,6.655,5.926,,85267,341069,03/21/2014,04/01/2057,5295534,matched-raw-parser-row,CFKKRGACEDP-1605,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0040,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,414.12,646136-XR-7,standard-cusip-like,1712665,1460000,1648017,1663669,,(9063),,,6.561,5.283,,95791,,10/29/2020,12/15/2040,1507895,matched-raw-parser-row,CFKKRGACEDP-0040,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0041,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,406.08,64971P-KM-6,standard-cusip-like,3528530,4242500,3065266,3588550,,16831,,,3.000,4.030,,42425,127275,03/29/2022,03/01/2049,4306138,matched-raw-parser-row,CFKKRGACEDP-0041,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0042,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,398.04,64971X-YB-8,standard-cusip-like,526090,675000,498935,536171,3007,,,,3.000,4.356,,20250,,06/23/2022,02/01/2051,685125,matched-raw-parser-row,CFKKRGACEDP-0042,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0043,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,390.00,64972F-K8-8,standard-cusip-like,4077110,3440000,3546219,3923620,,(20279),,,5.952,4.686,,9100,204749,10/29/2020,06/15/2042,3542374,matched-raw-parser-row,CFKKRGACEDP-0043,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0044,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,381.96,64990F-PX-6,standard-cusip-like,1719149,2217500,1654270,1756698,,11235,,,3.000,4.448,,66525,,06/23/2022,02/15/2049,2250763,matched-raw-parser-row,CFKKRGACEDP-0044,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0045,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,373.92,64990K-FS-7,standard-cusip-like,3875,5000,5128,4090,,,,,3.000,7.688,,,,06/23/2022,03/15/2049,,matched-raw-parser-row,CFKKRGACEDP-0045,4,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0046,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,365.88,64990K-FT-5,standard-cusip-like,4645993,5995000,4469007,4748039,,30257,,,3.000,4.446,,52956,179850,06/23/2022,03/15/2049,6084925,matched-raw-parser-row,CFKKRGACEDP-1092,12,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0047,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,357.84,66285W-FB-7,standard-cusip-like,3161005,2500000,2751908,3121234,,(14349),,,6.718,4.904,,83975,167950,01/27/2023,01/01/2049,2583975,matched-raw-parser-row,CFKKRGACEDP-0047,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0048,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,349.80,677632-PA-3,standard-cusip-like,20121330,22800000,18827463,20138926,1348,,,,4.800,5.441,,1094400,,04/23/2014,06/01/2111,23347200,matched-raw-parser-row,CFKKRGACEDP-0048,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0049,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,342.96,677704-A6-5,standard-cusip-like,9837889,8585000,8120040,9833570,,,,,5.590,4.872,,39992,479902,02/04/2015,12/01/2114,8824951,matched-raw-parser-row,CFKKRGACEDP-0049,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0050,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,334.92,717893-U3-3,standard-cusip-like,105279,150000,112874,108844,1200,,,,2.926,5.178,,2195,4389,11/15/2022,07/01/2045,152195,matched-raw-parser-row,CFKKRGACEDP-0050,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0051,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,326.88,73358W-3L-6,standard-cusip-like,8559531,9000000,5723904,8569225,,3195,,,3.287,3.491,,123263,295830,12/12/2022,08/01/2069,1949764,matched-raw-parser-row,CFKKRGACEDP-0051,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0052,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,318.84,73358W-EK-6,standard-cusip-like,22385680,22000000,20516670,22328006,,(7304),,,4.926,4.820,,1083720,,03/20/2020,10/01/2051,22541860,matched-raw-parser-row,CFKKRGACEDP-0052,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0053,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,310.80,73358W-JA-3,standard-cusip-like,4637341,4395000,3688436,4610927,,(2834),,,4.458,4.186,,48982,195929,06/23/2022,10/01/2062,4492965,matched-raw-parser-row,CFKKRGACEDP-1617,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0054,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,302.76,73358W-XQ-2,standard-cusip-like,18109094,16000000,14347853,17922913,,(18950),,,4.810,4.185,,162471,769600,10/29/2020,10/15/2065,16384800,matched-raw-parser-row,CFKKRGACEDP-0054,8,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0055,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,294.72,79467B-CN-3,standard-cusip-like,3500000,3500000,3231326,3500000,,,,,4.787,4.787,,83773,167545,01/17/2019,01/01/2048,3583773,matched-raw-parser-row,CFKKRGACEDP-0055,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
CFKKRGACEDCOB-0056,Schedule D Part 1 Section 1 issuer-credit obligations owned,219,286.68,796247-DC-5,standard-cusip-like,2000000,2000000,1331058,2000000,,,,,3.242,3.242,,64840,,07/24/2020,06/01/2050,2000000,matched-raw-parser-row,CFKKRGACEDP-0056,7,"coordinate-owned-bond row; reconciles source-page columns but does not prove cash receipt, borrower use, liability spread, waterfall, collateral certificate, or return","use coordinate columns to replace token-only owned-bond reconciliation, then join income/proceeds and liability context"
