row_id,period,company,ticker,theme,subtheme,metric,value,unit,source_file,source_detail,calculation_or_source,evidence_status,what_it_says,what_it_does_not_say,next_source
URIORSE-011,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,owned-rental revenue,Owned equipment rentals,5676,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Revenue by type table,"Owned equipment rentals total for six months ended June 30 2026",filed-source-table,"The H1 owned-rental denominator is visible.","It still does not split rate, time utilization, and mix.","Rate/time/mix disclosure"
URIORSE-012,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,owned-rental revenue,Total equipment rentals revenue,7268,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Revenue by type table,"Total equipment rentals revenue for six months ended June 30 2026",filed-source-table,"H1 total equipment-rental revenue is visible.","It includes owned rentals, re-rent, and ancillary revenue.","Owned-rental only bridge"
URIORSE-013,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,owned-rental revenue,Owned equipment rentals share of equipment rentals,78.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Revenue by type table,"5676M / 7268M",proxy-derived,"Owned rentals made up 78.1% of H1 equipment rentals revenue.","It does not prove owned-fleet ROIC or utilization.","Owned-rental rate/time/mix split"
URIORSE-014,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,owned-rental revenue,Owned equipment rentals share of total revenue,67.6,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Revenue by type table,"5676M / 8395M",proxy-derived,"Owned equipment rentals accounted for 67.6% of H1 total revenue.","This does not make all company revenue fleet-rental revenue.","Revenue by type trend"
URIORSE-015,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,owned-rental revenue,Re-rent share of equipment rentals,2.3,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Revenue by type table,"166M / 7268M",proxy-derived,"Re-rent remained a small portion of H1 equipment rentals revenue.","It does not disclose re-rent cost or margin.","Re-rent margin detail"
URIORSE-016,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,owned-rental revenue,Ancillary share of equipment rentals,19.6,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Revenue by type table,"1426M / 7268M",proxy-derived,"Ancillary and other rental revenue was 19.6% of H1 equipment rentals revenue.","It should not be treated as owned-fleet rent in utilization analysis.","Ancillary cost and margin detail"
URIORSE-017,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,General rentals equipment rentals revenue,2418,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"General rentals equipment rentals for three months ended June 30 2026",filed-source-table,"General rentals remains the larger equipment-rental segment by revenue.","It does not disclose asset-level OEC or utilization for the segment.","Segment OEC and utilization"
URIORSE-018,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty equipment rentals revenue,1431,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Specialty equipment rentals for three months ended June 30 2026",filed-source-table,"Specialty is a large minority of equipment-rental revenue.","It does not split specialty categories such as trench, power/HVAC, fluid solutions, storage, or mats.","Specialty category schedule"
URIORSE-019,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty share of equipment rentals revenue,37.2,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"1431M / 3849M",proxy-derived,"Specialty was 37.2% of Q2 equipment-rental revenue.","It does not prove specialty utilization or ROIC.","Specialty OEC and utilization"
URIORSE-020,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,General rentals equipment-rentals gross profit,865,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"General rentals equipment-rentals gross profit for three months ended June 30 2026",filed-source-table,"General rentals produced 865M USD of Q2 equipment-rentals gross profit.","Gross profit is before SG&A, interest, taxes, and non-rental depreciation/amortization.","Segment operating income or ROA"
URIORSE-021,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty equipment-rentals gross profit,636,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Specialty equipment-rentals gross profit for three months ended June 30 2026",filed-source-table,"Specialty produced 636M USD of Q2 equipment-rentals gross profit.","It is not net income or ROIC.","Segment operating income or ROA"
URIORSE-022,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,General rentals equipment-rentals gross margin,35.8,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Filed equipment-rentals gross margin",filed-source-table,"General rentals Q2 equipment-rentals gross margin was 35.8%.","It does not include full corporate expense allocation.","Segment EBITDA or ROA bridge"
URIORSE-023,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty equipment-rentals gross margin,44.4,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Filed equipment-rentals gross margin",filed-source-table,"Specialty Q2 equipment-rentals gross margin was 44.4%, above general rentals.","It does not prove specialty ROIC or asset utilization.","Specialty OEC and capex bridge"
URIORSE-024,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty share of equipment-rentals gross profit,42.4,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"636M / 1501M",proxy-derived,"Specialty produced 42.4% of Q2 equipment-rentals gross profit on 37.2% of equipment-rental revenue.","This does not prove specialty has higher full-cycle ROIC.","Segment OEC, capex, and asset age"
URIORSE-025,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,General rentals equipment rentals revenue,4647,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"General rentals equipment rentals for six months ended June 30 2026",filed-source-table,"General rentals had 4.647B USD of H1 equipment-rental revenue.","It does not disclose segment owned-rental revenue separately.","Segment owned-rental detail"
URIORSE-026,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty equipment rentals revenue,2621,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Specialty equipment rentals for six months ended June 30 2026",filed-source-table,"Specialty had 2.621B USD of H1 equipment-rental revenue.","It does not split specialty product categories.","Specialty category schedule"
URIORSE-027,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty share of equipment rentals revenue,36.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"2621M / 7268M",proxy-derived,"Specialty was 36.1% of H1 equipment-rental revenue.","It does not prove utilization or ROIC.","Specialty OEC and utilization"
URIORSE-028,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,General rentals equipment-rentals gross profit,1618,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"General rentals equipment-rentals gross profit for six months ended June 30 2026",filed-source-table,"General rentals produced 1.618B USD of H1 equipment-rentals gross profit.","It is not net income or ROIC.","Segment operating income or ROA"
URIORSE-029,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty equipment-rentals gross profit,1129,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Specialty equipment-rentals gross profit for six months ended June 30 2026",filed-source-table,"Specialty produced 1.129B USD of H1 equipment-rentals gross profit.","It is not net income or ROIC.","Segment operating income or ROA"
URIORSE-030,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,General rentals equipment-rentals gross margin,34.8,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Filed equipment-rentals gross margin",filed-source-table,"General rentals H1 equipment-rentals gross margin was 34.8%.","It does not include full corporate expense allocation.","Segment EBITDA or ROA bridge"
URIORSE-031,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty equipment-rentals gross margin,43.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Filed equipment-rentals gross margin",filed-source-table,"Specialty H1 equipment-rentals gross margin was 43.1%, above general rentals.","It does not prove specialty ROIC or asset utilization.","Specialty OEC and capex bridge"
URIORSE-032,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment economics,Specialty share of equipment-rentals gross profit,41.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"1129M / 2747M",proxy-derived,"Specialty produced 41.1% of H1 equipment-rentals gross profit on 36.1% of equipment-rental revenue.","This does not prove specialty full-cycle return superiority.","Segment OEC, capex, and asset age"
URIORSE-033,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment capital allocation,General rentals capital expenditures,2279,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Capital expenditures for six months ended June 30 2026",filed-source-table,"General rentals received 2.279B USD of H1 segment capital expenditures.","Segment capex includes rental and non-rental equipment and is not split growth/replacement.","Growth/replacement capex split"
URIORSE-034,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment capital allocation,Specialty capital expenditures,817,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"Capital expenditures for six months ended June 30 2026",filed-source-table,"Specialty received 817M USD of H1 segment capital expenditures.","It does not split by specialty category or growth/replacement.","Specialty category capex schedule"
URIORSE-035,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment capital allocation,Specialty share of segment capital expenditures,26.4,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"817M / 3096M",proxy-derived,"Specialty was 26.4% of H1 segment capex versus 36.1% of H1 equipment-rental revenue and 41.1% of H1 equipment-rentals gross profit.","This timing proxy does not prove underinvestment or higher ROIC.","Multi-year capex and segment OEC"
URIORSE-036,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment capital allocation,General rentals capex divided by equipment rentals revenue,49.0,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"2279M / 4647M",proxy-derived,"General rentals H1 capex was 49.0% of H1 equipment-rental revenue.","This is a half-year intensity proxy, not return.","Multi-year segment capex and revenue"
URIORSE-037,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,segment capital allocation,Specialty capex divided by equipment rentals revenue,31.2,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment table,"817M / 2621M",proxy-derived,"Specialty H1 capex was 31.2% of H1 equipment-rental revenue.","This is a timing proxy and not proof of capital-light returns.","Multi-year segment capex and revenue"
URIORSE-038,Q2/H1 2026,United Rentals,URI,capital-intensive real-economy buildout,management allocation logic,CODM allocation test,gross profit and return on assets,text,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment note,"CODM uses equipment-rentals gross profit and compares segment return on assets when allocating resources",filed-source-language,"Management itself frames segment capital allocation around gross profit and return on assets.","The filing does not provide a clean segment ROA calculation or asset-level ROIC.","Segment average assets and CODM materials"
URIORSE-039,Q2/H1 2026,United Rentals,URI,capital-intensive real-economy buildout,management allocation logic,Capex allocation process,monthly budget-to-actual gross profit variances,text,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Segment note,"CODM considers monthly budget-to-actual variances for equipment rentals gross profit when allocating capital",filed-source-language,"The source links rental-equipment purchases to monitored segment gross-profit performance.","It does not disclose the actual internal hurdle rate or purchase-by-purchase funding source.","Internal capital allocation disclosures"
URIORSE-040,Q2/H1 2026,United Rentals,URI,capital-intensive real-economy buildout,source-boundary outcome,Safe claim boundary,owned-rental-segment-economics-visible,text,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Revenue disaggregation and segment note,"Owned-rental revenue plus segment equipment-rental revenue, gross profit, margin, capex, and CODM allocation language",safe-claim-boundary,"URI now has filed support separating owned-rental revenue from re-rent/ancillary revenue and separating general-rentals versus specialty segment economics.","Do not call this true utilization, asset-level ROIC, rate/time/mix proof, or growth/replacement capex proof.","Rate/time/mix split, segment OEC, average assets, growth/replacement capex, and true utilization"
