row_id,period,company,ticker,theme,subtheme,metric,value,unit,source_file,source_detail,calculation_or_source,evidence_status,what_it_says,what_it_does_not_say,next_source
URIFRUP-011,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet utilization proxy,Fleet productivity definition,"rates + time utilization + mix",text,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Footnote 5,"Fleet productivity reflects the combined impact of changes in rental rates, time utilization and mix on owned equipment rental revenue",source-definition,"The source explicitly ties fleet productivity to time utilization, rate, and mix.","It does not quantify each component separately.","Management discussion, investor deck, transcript"
URIFRUP-012,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet scale proxy,Average OEC year-over-year increase,7.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Second-quarter 2026 operating discussion,"Average OEC increased 7.1% year over year",source-table-extracted,"The fleet-cost base expanded while fleet productivity remained positive.","OEC growth does not prove growth capex, utilization, or returns.","Growth/replacement fleet capex split"
URIFRUP-013,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,cash conversion proxy,Net cash provided by operating activities,3305,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Second-quarter 2026 highlights,"Year-to-date net cash provided by operating activities of 3.305B USD",source-table-extracted,"Operating cash flow is visible in the same period as heavy fleet investment.","Company-level OCF is not fleet-only cash return.","Cash-flow statement bridge by source/use"
URIFRUP-014,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,cash conversion proxy,Operating cash flow divided by gross rental capex,112.8,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,H1 OCF and gross rental capex,"3305M / 2931M",proxy-derived,"H1 OCF covered 112.8% of H1 gross rental capex.","This does not prove every purchase was internally funded or growth-oriented.","Cash source/use schedule and fleet capex classification"
URIFRUP-015,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,cash conversion proxy,Free cash flow,1149,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Second-quarter 2026 highlights,"Free cash flow of 1.149B USD including gross payments for purchases of rental equipment of 2.720B USD",source-table-extracted,"URI still reported positive FCF after large fleet purchases.","FCF is company-level and non-GAAP; it does not isolate fleet return.","Free cash flow reconciliation"
URIFRUP-016,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,cash conversion proxy,Free cash flow divided by OEC,4.8,percent,"raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html",H1 FCF and OEC,"1149M / 23800M",proxy-derived,"H1 FCF equaled 4.8% of OEC.","This is not annual ROIC and mixes half-year cash flow with quarter-end OEC.","Trailing twelve-month FCF and average OEC"
URIFRUP-017,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet investment proxy,Gross rental capital expenditures,2931,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Second-quarter 2026 highlights,"Year-to-date gross rental capital expenditures of 2.931B USD",source-table-extracted,"URI was materially reinvesting in rental fleet in H1 2026.","Gross rental capex does not split growth and replacement.","Fleet capex growth/replacement schedule"
URIFRUP-018,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet investment proxy,Net cash rental-equipment investment,2040,M USD,"raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html",H1 rental-equipment purchases and sale proceeds,"2720M purchase payments - 680M sale proceeds",proxy-derived,"After sale proceeds, URI still deployed 2.040B USD of net rental-equipment cash investment.","This is not the accounting capex number and does not identify funding source.","Cash-flow statement and capex reconciliation"
URIFRUP-019,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet investment proxy,Net cash rental-equipment investment divided by OEC,8.6,percent,"raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html",H1 net cash investment and OEC,"2040M / 23800M",proxy-derived,"H1 net rental-equipment cash investment equaled 8.6% of OEC.","This is not a return metric; it is an investment-intensity proxy.","Growth/replacement split and average OEC"
URIFRUP-020,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet recycling proxy,Sale proceeds divided by gross rental-equipment purchase payments,25.0,percent,"raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html",H1 rental-equipment purchases and sale proceeds,"680M / 2720M",proxy-derived,"Used-equipment sale proceeds offset about one-quarter of H1 rental-equipment purchase payments.","It does not prove the economic return on disposed assets or replacement/growth mix.","Used-fleet NBV, OEC sold, and age of fleet sold"
URIFRUP-021,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet recycling proxy,Used-equipment sales proceeds,330,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Second-quarter used-equipment sales discussion,"Used equipment sales generated 330M USD of proceeds",source-table-extracted,"URI has a visible fleet-disposal/recycling channel.","Proceeds alone do not prove fleet return or replacement economics.","Used-equipment sale cost, OEC sold, and gains"
URIFRUP-022,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet recycling proxy,Used-equipment sales GAAP gross margin,46.7,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Second-quarter used-equipment sales discussion,"GAAP gross margin on used equipment sales was 46.7%",source-table-extracted,"Used-equipment sales carried a high reported gross margin in Q2 2026.","Gross margin on used equipment sales is not total fleet return.","Used-equipment cost basis and depreciation detail"
URIFRUP-023,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet recycling proxy,Used-equipment sales adjusted gross margin,47.3,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Second-quarter used-equipment sales discussion,"Adjusted gross margin on used equipment sales was 47.3%",source-table-extracted,"The adjusted used-sale margin is similar to the GAAP margin in Q2 2026.","It does not disclose original purchase economics or life-cycle return.","Fleet age and disposition cohort data"
URIFRUP-024,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet recycling proxy,OEC recovery rate on fleet sold,52.9,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Second-quarter used-equipment sales discussion,"OEC recovery rate on fleet sold in Q2 2026 was 52.9%",source-table-extracted,"URI disclosed a recovery-rate proxy for disposed fleet.","Recovery rate is not residual value by asset class or total fleet return.","OEC by asset class and disposal cohort"
URIFRUP-025,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet recycling proxy,Implied OEC of used fleet sold,623.8,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Used-equipment proceeds and OEC recovery rate,"330M / 52.9%",proxy-derived,"Q2 proceeds and recovery rate imply about 623.8M USD of original equipment cost was sold.","This is derived from a company-level recovery rate and does not identify asset classes.","Detailed used-equipment sale schedule"
URIFRUP-026,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet recycling proxy,Implied used-equipment gross profit,154.1,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,Used-equipment proceeds and GAAP gross margin,"330M * 46.7%",proxy-derived,"Q2 used-equipment sales imply about 154.1M USD of GAAP gross profit.","This is not net income and does not prove life-cycle return.","Used-equipment cost and SG&A allocation"
URIFRUP-027,FY 2026 outlook,United Rentals,URI,capital-intensive real-economy buildout,investment pace proxy,Current gross purchases guide midpoint,5050,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,2026 outlook table,"Current net rental capital expenditures outlook after gross purchases of 4.85B USD to 5.25B USD",source-table-extracted,"The company raised the gross purchase guide to a 5.05B USD midpoint.","Guidance midpoint is not actual capex or growth capex.","Full-year actual capex"
URIFRUP-028,H1 2026 versus FY 2026 outlook,United Rentals,URI,capital-intensive real-economy buildout,investment pace proxy,H1 rental-equipment purchase payments divided by current gross purchases guide midpoint,53.9,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,H1 purchases and 2026 outlook midpoint,"2720M / 5050M",proxy-derived,"H1 purchase payments were 53.9% of the raised full-year gross purchases guide midpoint.","It does not prove second-half timing or return quality.","Full-year 2026 actuals"
URIFRUP-029,H1 2026 versus FY 2026 outlook,United Rentals,URI,capital-intensive real-economy buildout,investment pace proxy,H1 net cash investment divided by current net rental-capex guide midpoint,56.7,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,H1 net investment and 2026 outlook midpoint,"2040M / midpoint of 3.4B-3.8B",proxy-derived,"H1 net fleet cash investment was 56.7% of the current full-year net rental-capex guide midpoint.","It mixes cash-flow purchase/sale numbers with guidance terminology; use as pace proxy only.","Full-year 2026 actual net rental capex"
URIFRUP-030,H1 2026 versus FY 2026 outlook,United Rentals,URI,capital-intensive real-economy buildout,cash conversion proxy,H1 operating cash flow divided by current OCF guide midpoint,52.9,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html,H1 OCF and 2026 outlook midpoint,"3305M / midpoint of 5.85B-6.65B",proxy-derived,"H1 OCF was 52.9% of the current full-year OCF guide midpoint.","This does not guarantee full-year cash conversion.","Full-year 2026 actual OCF"
URIFRUP-031,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,fleet return and utilization proxy,Safe claim boundary,fleet-return-proxy-visible,text,"raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-ex99-earnings-release.html; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html",Proxy synthesis,"Rental revenue/OEC, adjusted EBITDA/OEC, OCF/gross capex, fleet productivity, used-equipment proceeds, margins, and OEC recovery rate",safe-claim-boundary,"URI has public proxy support that fleet capital is producing revenue, EBITDA, cash, and recycling output.","Do not call this ROIC, true utilization, asset-level return, or growth-only fleet capex proof.","True utilization, rate/mix split, fleet ROIC, and growth/replacement capex bridge"
