claim_id,source_id,reporting_entity,period,metric_category,metric_name,value,unit,source_url,local_path,source_location,what_it_proves,what_it_does_not_prove,status
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,share class,Class I net assets,9188.531,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,consolidated statements of assets and liabilities,"GSPCC reported 9.188531B USD of Class I net assets at June 30 2026.","This class-level disclosure does not identify end investors.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,share class,Class S net assets,5.115,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,consolidated statements of assets and liabilities,"GSPCC reported 5.115M USD of Class S net assets at June 30 2026.","This class-level disclosure does not identify end investors.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,share class,Class D net assets,0.402,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,consolidated statements of assets and liabilities,"GSPCC reported 0.402M USD of Class D net assets at June 30 2026.","This class-level disclosure does not identify end investors.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,share class,NAV per share,24.57,USD per share,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,consolidated statements of assets and liabilities,"GSPCC reported 24.57 USD NAV per share for Class I, Class S, and Class D shares.","NAV does not identify source of capital.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,debt stack,total aggregate borrowing amount committed,11185.000,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,debt note table,"GSPCC's debt table reported 11.185B USD of aggregate borrowing amount committed across revolving credit facilities and notes.","This is committed debt capacity and principal, not borrower facility size.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,debt stack,total debt carrying value,8859.977,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,debt note table,"GSPCC's debt table reconciled to 8.859977B USD total debt carrying value at June 30 2026.","This is not borrower-specific allocation.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,debt stack,total debt amount available,2195.384,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,debt note table,"GSPCC reported 2.195384B USD of available amount under its debt arrangements at June 30 2026.","Availability is financing capacity, not funded borrower exposure.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,debt class,revolving credit facilities committed,7175.000,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,computed from debt note table,"GSPCC had 7.175B USD of committed capacity across the Truist, BNPP, and MS Revolving Credit Facilities.","This does not prove any specific facility funded Frontline or Relation.",derived-from-extracted-table
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,debt class,revolving credit facilities carrying value,4975.837,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,computed from debt note table,"GSPCC had 4.975837B USD carrying value across the Truist, BNPP, and MS Revolving Credit Facilities.","This does not assign revolver funding to a named borrower.",derived-from-extracted-table
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,debt class,unsecured notes principal outstanding,4010.000,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,computed from debt note table,"GSPCC had 4.010B USD principal outstanding across notes due 2028 through 2031.","This identifies a note-funding channel but not noteholder identities.",derived-from-extracted-table
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,asset coverage,asset coverage ratio,202,percent,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,debt note,"GSPCC reported 202% asset coverage ratio based on aggregate senior securities outstanding at June 30 2026.","Asset coverage is regulatory leverage context, not ultimate investor proof.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,portfolio composition,private credit portfolio companies,190,count,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,selected portfolio information table,"GSPCC reported 190 portfolio companies in which it had private credit investments at June 30 2026.","This does not identify all companies unless schedule rows are separately matched.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,portfolio composition,performing debt bearing floating rate,97.7,percent,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,selected portfolio information table,"GSPCC reported 97.7% of performing debt bore a floating rate at June 30 2026.","This is portfolio-rate exposure, not borrower-specific pricing.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,portfolio composition,weighted average LTV,44.5,percent,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,selected portfolio information table,"GSPCC reported 44.5% weighted average LTV for private credit investments.","This is portfolio credit-risk context, not borrower-specific LTV.",extracted
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,portfolio composition,median EBITDA,109.00,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,selected portfolio information table,"GSPCC reported 109.00M USD median EBITDA in the selected portfolio information table.","This is portfolio borrower scale, not Frontline or Relation EBITDA.",extracted
CF-005,gspcc-2026q1-r19-unfunded,Goldman Sachs Private Credit Corp.,Q1 2026,borrower holder bridge,visible GSPCC borrower unfunded commitments in current sample,130.0330,USD millions,https://www.sec.gov/Archives/edgar/data/1920145/000119312526219885/R19.htm,analysis/company-first-principles/data/capital-flow-holder-source-of-funds-map.csv,computed from Frontline and Relation GSPCC rows,"The current holder map includes 130.033M USD of GSPCC unfunded commitment exposure across Frontline and Relation Q1 2026 rows.","This is commitment capacity, not funded fair value or total facility size.",derived-from-holder-map
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,derived ratio,debt carrying value to total assets,47.45,percent,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,computed from balance sheet,"GSPCC debt carrying value was 47.45% of total assets at June 30 2026.","This ratio does not identify lenders or noteholders.",derived-from-extracted-table
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,derived ratio,total liabilities to total assets,50.76,percent,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,computed from balance sheet,"GSPCC total liabilities were 50.76% of total assets at June 30 2026.","This is a funding-structure ratio, not borrower allocation.",derived-from-extracted-table
CF-005,gspcc-2026q2-sec-10q,Goldman Sachs Private Credit Corp.,Q2 2026,derived ratio,total net assets to total assets,49.24,percent,https://www.sec.gov/Archives/edgar/data/1920145/000119312526340582/ck0001920145-20260630.htm,raw/primary-sources/capital-flow/relation/sec/gspcc-2026q2-10q.html,computed from balance sheet,"GSPCC net assets were 49.24% of total assets at June 30 2026.","This identifies equity/net-assets share but not shareholder identity.",derived-from-extracted-table
