parser_row_id,schedule,population,page,source_y,cusip_or_identifier,name_or_description_near_row,disposal_nature_source_column,acquisition_date_source_column,disposal_date_source_column,book_adjusted_carrying_value_prior_year,unrealized_valuation_change,current_year_depreciation_or_amortization,current_year_other_than_temporary_impairment,capitalized_deferred_interest_and_other,total_change_in_book_adjusted_carrying_value,total_foreign_exchange_change,book_adjusted_carrying_value_on_disposal,disposal_consideration,foreign_exchange_gain_loss_on_disposal,realized_gain_loss_on_disposal,total_gain_loss_on_disposal,investment_income,current_status,boundary
CFAASBACP3-0014,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,403.0,,".........CYM........ A-A Funding Holdco Offshore II, LLC",Final Distribution,02/04/2022,07/23/2025,"1,528,308",,,,,,,"1,528,308","1,775,520",,"247,212","247,212",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0015,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,411.0,,"A-A Funding Holdco Offshore II, LLC DE......... A-A SPN-20 (AIFX- IAGEMD1PR6), L.P. Wilmington",Distribution,12/27/2024,10/30/2025,"1,230,041","311,766",,,,"311,766",,"1,541,807","1,541,807",,,,"431,012",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0016,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,419.1,,"A-A SPN-20 (AIFX- IAGEMD1PR6), L.P. Wilmington .........CYM........ A-A SPN-7 (RRH IAFAMD), L.P.",Final Distribution,12/27/2022,06/16/2025,"19,596,928",,,,,,,"19,596,928","19,596,928",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0017,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,427.1,,"A-A SPN-7 (RRH IAFAMD), L.P. .........CYM........ AltsCo Core (A-A Offshore AAA)",AAA Lookthrough adjustment,04/01/2022,07/01/2025,,,,,,,,,,,"(43,331,931)","(43,331,931)",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0018,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,435.2,,AltsCo Core (A-A Offshore AAA) .........CYM........ AltsCo Core (A-A Offshore AAA),Transfer from the Separate Account,04/01/2022,06/02/2025,,,,,,,,,,,"(53,722,992)","(53,722,992)","17,685,881",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0019,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,443.2,,"AltsCo Core (A-A Offshore AAA) DE......... AP Highlands Co-Invest, L.P. Wilmington",Distribution,06/27/2023,05/17/2025,"2,456,865","747,869",,,,"747,869",,"3,204,735","3,204,735",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0020,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,450.2,03765#-AA-3,"DE......... AP Highlands Co-Invest, L.P. Wilmington DE......... Apollo Total Return Fund Inv Wilmington",Distribution,02/28/2025,04/08/2025,,,,,,,,"180,064,552","185,093,779",,"5,029,227","5,029,227",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0021,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,458.1,,"Apollo Total Return Fund Inv Wilmington DE......... Motive Capital Fund II-B, LP Wilmington",Distribution,12/27/2022,12/10/2025,"951,858","166,207",,,,"166,207",,"1,118,064","1,118,064",,,,"1,254,975",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0022,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,475.1,,"CA......... Shattuck Owner, LLC Berkeley",Sale,12/06/2024,09/12/2025,"2,161,868",,,,,,,"2,161,868","4,331,000",,"2,169,133","2,169,133",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0023,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,483.2,,"Shattuck Owner, LLC Berkeley IA......... AAIA RML, LLC. West Des Moines",Distribution,01/01/2024,12/31/2025,"21,973,376",,,,,,,"21,973,376","18,086,645",,"(3,886,731)","(3,886,731)",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0024,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,491.2,,"AAIA RML, LLC. West Des Moines .........CYM........ NNN Investor 1,L.P.",Distribution,06/07/2018,12/29/2025,"33,892",413,,,,413,,"34,305","34,305",,,,"567,794",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0025,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,499.2,,"NNN Investor 1,L.P. DE......... NNN Investor (Auto), L.P. Wilmington",Distribution,07/11/2019,12/24/2025,"38,134","1,386",,,,"1,386",,"39,520","39,520",,,,"112,773",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0026,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,507.3,,"NNN Investor (Auto), L.P. Wilmington DE......... NNN Opportunities Fund, L.P. Wilmington",Distribution,07/23/2020,12/31/2025,"916,177","357,744",,,,"357,744",,"1,273,921","1,273,921",,,,"(629,115)",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0027,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,524.3,,.........LUX........ Italian AIF,Distribution,07/05/2022,12/22/2025,"22,552,257","2,215,703",,,,"2,215,703",,"25,110,145","26,191,653","1,081,508",,"1,081,508",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0028,Schedule BA Part 3,current-year-disposals-transfers-repayments,5830,541.4,,".........CYM........ Apollo Credit Secondaries Fund I (A), L.P.",Distribution,02/02/2022,12/11/2025,"1,377,647","26,999",,,,"26,999",,"1,404,646","1,404,646",,,,"33,985",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0029,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,173.8,,"Apollo European Principal Finance Fund III .........CYM........ (Dollar B), L.P.",Distribution,12/27/2022,12/30/2025,"1,768,978","(465,512)",,,,"(465,512)",,"1,303,467","1,303,467",,,,"316,627",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0030,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,196.6,16649@-AA-9,Chesterfield Reinsurance Co Subordinated MO......... Chesterfield,Partial Sale,03/23/2023,12/15/2025,"7,500,000",,,,,,,"7,500,000","7,500,000",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0031,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,210.3,256141-AB-8,Doctors Co An Interinsurance E Subordinated CA......... Napa,Sale,01/12/2022,11/04/2025,"20,000,000",,"71,778",,,"71,778",,"20,000,000","20,000,000",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0032,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,224.0,29226R-AA-5,Employers Mutual Casualty Co SUB IA......... Des Moines,Sale,05/17/2023,06/25/2025,"6,555,668",,"(37,637)",,,"(37,637)",,"6,555,668","6,555,668",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0033,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,230.8,309588-AC-5,IA......... Des Moines CA......... Farmers Exchange Capital Los Angeles,Sale,04/12/2017,03/27/2025,"2,172,242",,,,,,,"2,172,242","2,082,980",,"(89,262)","(89,262)",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0034,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,244.5,30958P-AA-1,Farmers Exchange Capital II Subordinated CA......... Los Angeles,Sale,07/25/2016,11/01/2025,,,,,,,,,,,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0035,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,258.2,30958Q-AA-9,Farmers Exchange Capital III Subordinated CA......... Los Angeles,Sale,08/30/2016,11/19/2025,"4,843,389",,"(31,864)",,,"(31,864)",,"4,843,389","5,021,500",,"178,110","178,110",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0036,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,271.8,309601-AE-2,Farmers Insurance Exchange Subordinated CA......... Los Angeles,Sale,10/10/2017,09/30/2025,"4,000,000",,,,,,,"4,000,000","4,000,000",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0037,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,285.5,401378-AC-8,Guardian Life Insurance Co of Subordinated NY......... New York,Sale,01/17/2017,09/30/2025,"4,033,858",,"(6,282)",,,"(6,282)",,"4,033,858","4,033,858",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0038,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,299.2,401378-AB-0,Guardian Life Insurance Co of Subordinated NY......... New York,Sale,01/26/2017,10/27/2025,"9,937,809",,"(16,737)",,,"(16,737)",,"9,937,809","9,937,809",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0039,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,312.9,401378-AA-2,Guardian Life Insurance Co of Subordinated NY......... New York,Sale,03/07/2018,11/19/2025,"3,857,948",,"(34,234)",,,"(34,234)",,"3,857,948","3,857,948",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0040,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,319.7,53079Q-AC-1,NY......... New York MA......... Liberty Mutual Insurance Co Boston,Sale,03/31/2017,03/10/2025,"1,612,765",,,,,,,"1,612,765","1,590,404",,"(22,361)","(22,361)",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0041,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,333.4,575767-AN-8,Massachusetts Mutual Life Insu Subordinated MA......... Springfield,Sale,10/10/2019,01/21/2025,"1,181,944",,(928),,,(928),,"1,181,944","1,181,944",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0042,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,347.1,575767-AL-2,Massachusetts Mutual Life Insu Subordinated MA......... Springfield,Sale,03/20/2017,06/30/2025,"25,773,038",,"(23,533)",,,"(23,533)",,"25,773,038","25,773,038",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0043,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,360.8,575767-AM-0,Massachusetts Mutual Life Insu SUBORDINATED MA......... Springfield,Sale,03/26/2021,05/22/2025,"33,000,000",,,,,,,"33,000,000","32,001,300",,"(998,700)","(998,700)",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0044,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,374.4,575767-AT-5,Massachusetts Mutual Life Insu Subordinated MA......... Springfield,Partial Sale,09/09/2025,09/19/2025,"25,595,329",,"(2,283)",,,"(2,283)",,"25,595,329","25,595,329",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0045,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,388.1,628312-AA-8,Mutual of Omaha Insurance Co Subordinated NE......... Omaha,Sale,03/15/2019,11/19/2025,,,,,,,,,,,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0046,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,401.8,636792-AB-9,National Life Insurance Co Subordinated VT......... Springfield,Sale,07/10/2018,04/14/2025,"46,840,768",,"(92,092)",,,"(92,092)",,"46,840,768","46,840,768",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0047,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,415.5,64952G-AT-5,New York Life Insurance Co SUBORDINATED NY......... New York,Sale,05/27/2020,01/22/2025,"35,878,953",,"57,089",,,"57,089",,"35,878,953","35,030,628",,"(848,325)","(848,325)",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0048,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,429.2,64952G-AF-5,New York Life Insurance Co Subordinated NY......... New York,Sale,03/07/2018,11/15/2025,,,,,,,,,,,,,"13,500",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0049,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,442.8,668138-AC-4,Northwestern Mutual Life Insur Subordinated WI......... Milwaukee,Sale,09/12/2019,07/14/2025,"2,986,128",,"(3,774)",,,"(3,774)",,"2,986,128","2,986,128",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0050,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,456.5,668138-AA-8,Northwestern Mutual Life Insur Subordinated WI......... Milwaukee,Sale,09/21/2017,07/10/2025,"46,678,852",,"(15,550)",,,"(15,550)",,"46,678,852","46,325,199",,"(353,653)","(353,653)",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0051,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,470.2,69448F-AA-9,Pacific Life Insurance Co Subordinated CA......... Newport Beach,Partial Sale,10/17/2017,08/04/2025,"27,911,599",,"(45,689)",,,"(45,689)",,"27,911,599","27,911,599",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0052,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,483.9,7620ET-AA-7,RGA Reinsurance Co Sr Subordinated MA......... Springfield,Sale,11/29/2021,07/14/2025,"20,000,000",,,,,,,"20,000,000","20,000,000",,,,"5,096,970",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0053,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,497.6,878091-BG-1,Teachers Insurance & Annuity A SUB NY......... New York,Sale,05/27/2020,07/07/2025,"1,286,837",,"(1,172)",,,"(1,172)",,"1,286,837","1,286,837",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0054,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,511.2,878091-BF-3,Teachers Insurance & Annuity A Subordinated NY......... New York,Partial Sale,05/03/2017,06/30/2025,"49,849,682",,"(106,049)",,,"(106,049)",,"49,849,682","49,849,298",,(383),(383),,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0055,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,524.9,878091-BD-8,Teachers Insurance & Annuity A Subordinated NY......... New York,Sale,01/10/2017,07/07/2025,,,,,,,,,,,,,"441,000",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0056,Schedule BA Part 3,current-year-disposals-transfers-repayments,5831,538.6,878091-BC-0,Teachers Insurance & Annuity A Subordinated NY......... New York,Sale,07/08/2016,06/16/2025,"34,486,403",,"(400,453)",,,"(400,453)",,"34,486,403","34,486,403",,,,,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0057,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,182.9,92264H-AA-8,Venerable Insurance and Annuit Subordinated PA......... West Chester,Sale,08/28/2025,09/10/2025,,,,,,,,211,211,,,,"1,247,005",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0058,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,200.0,YR6758-93-6,.........NLD........ ABN AMRO Bank NV,,04/09/2025,09/11/2025,,,,,,,,"49,659,233","49,659,233","70,600",,"70,600",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0059,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,213.5,,ABN AMRO Bank NV Junior Subordinated .........NLD........ Perpet.,,07/29/2025,07/29/2025,,,,,,,,"8,135,455","8,135,455","125,127",,"125,127","1,482,445",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0060,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,227.2,,ABN AMRO Bank NV Junior Subordinated .........NLD........ Perpet.,,05/21/2025,09/11/2025,,,"(5,416)",,,"(5,416)",,"8,119,793","8,119,793","42,288",,"42,288","1,303,994",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0061,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,240.9,,AIB Group PLC AIB GROUP PLC Perpetual .........IRL........ Perpet.,,09/12/2025,12/31/2025,,"1,527",(606),,,920,,"139,141","139,141","(12,292)",,"(12,292)","604,171",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0062,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,248.9,,Perpet. .........DEU........ Allianz SE,Sale,05/22/2025,08/18/2025,,,,,,,,"41,796,000","43,798,000",,"2,002,000","2,002,000",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0063,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,257.1,018820-AE-0,Allianz SE .........DEU........ Allianz SE Unsecured Perpet.,,08/19/2025,10/21/2025,,,"(5,227)",,,"(5,227)",,"45,025,653","45,025,653",,,,"511,626",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0064,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,270.6,,ASR Nederland NV Junior Subordinated .........NLD........ Perpet.,,10/17/2025,10/31/2025,,,(12),,,(12),,"12,110","12,110",,,,"149,609",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0065,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,284.4,05254H-AA-2,Australia & New Zealand Bankin Junior .........AUS........ Subordinated Perpet.,,01/01/2025,02/28/2025,,,"(80,737)",,,"(80,737)",,"12,835,599","12,835,599",,,,"417,371",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0066,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,298.0,,Aviva PLC Junior Subordinated .........GBR........ Perpet.,,01/01/2025,02/28/2025,,,,,,,,"5,832,011","5,832,011","151,075",,"151,075","3,872,069",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0067,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,306.0,,Perpet. .........FRA........ AXA SA AXA SA Perpet.,,04/07/2025,05/31/2025,,,(20),,,(20),,"33,889","33,889","87,274",,"87,274","2,508,187",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0068,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,319.7,,Banco de Sabadell SA Junior Subordinated .........ESP........ Perpet.,,06/24/2025,11/30/2025,,,(18),,,(18),,"16,072","16,072",(826),,(826),"358,371",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0069,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,333.4,,Banco de Sabadell SA Junior Subordinated .........ESP........ Perpet.,,10/17/2025,11/30/2025,,(259),(68),,,(327),,"53,979","53,979","(8,437)",,"(8,437)","474,033",coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
CFAASBACP3-0070,Schedule BA Part 3,current-year-disposals-transfers-repayments,5832,341.6,06368L-5Q-5,Perpet. .........CAN........ Bank of Montreal,,01/01/2025,02/28/2025,,,,,,,,"54,928,206","54,906,104",,"(22,102)","(22,102)",,coordinate-column-parser-row-visible,Schedule BA Part 3 disposal/transfer/repayment row; consideration is not independently proven bank receipt
