row_id,period,company,ticker,theme,subtheme,metric,value,unit,source_file,source_detail,calculation_or_source,evidence_status,what_it_says,what_it_does_not_say,next_source
URIORST-011,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty equipment rentals revenue,4084,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"Specialty equipment rentals for year ended December 31 2024",filed-source-table,"Specialty equipment-rental revenue grew materially in FY2024.","It does not isolate organic versus acquisition contribution.","Organic/acquired specialty bridge"
URIORST-012,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty equipment rentals revenue,4641,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"Specialty equipment rentals for year ended December 31 2025",filed-source-table,"Specialty equipment-rental revenue grew again in FY2025.","It does not prove higher returns.","Segment OEC and average assets"
URIORST-013,FY 2023,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty share of equipment-rentals revenue,27.0,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"3261M / 12064M",proxy-derived,"Specialty was 27.0% of FY2023 equipment-rental revenue.","It does not prove specialty ROIC.","Segment OEC and capex by category"
URIORST-014,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty share of equipment-rentals revenue,31.3,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"4084M / 13029M",proxy-derived,"Specialty rose to 31.3% of FY2024 equipment-rental revenue.","It does not prove utilization or returns.","Segment OEC and capex by category"
URIORST-015,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty share of equipment-rentals revenue,33.6,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"4641M / 13806M",proxy-derived,"Specialty rose to 33.6% of FY2025 equipment-rental revenue.","It does not prove utilization or returns.","Segment OEC and capex by category"
URIORST-016,FY 2023,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty equipment-rentals gross margin,48.9,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"Filed specialty equipment-rentals gross margin",filed-source-table,"Specialty gross margin exceeded general rentals in FY2023.","Gross margin is not ROIC.","Segment average assets and full expense allocation"
URIORST-017,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty equipment-rentals gross margin,48.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"Filed specialty equipment-rentals gross margin",filed-source-table,"Specialty gross margin remained high in FY2024.","Gross margin is not ROIC.","Segment average assets and full expense allocation"
URIORST-018,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty equipment-rentals gross margin,43.6,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"Filed specialty equipment-rentals gross margin",filed-source-table,"Specialty gross margin remained above general rentals but compressed in FY2025.","It does not prove specialty economics improved.","Driver disclosure for margin compression"
URIORST-019,FY 2023,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty share of equipment-rentals gross profit,33.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"1595M / 4814M",proxy-derived,"Specialty produced 33.1% of FY2023 equipment-rentals gross profit on 27.0% of equipment-rental revenue.","This does not prove higher ROIC.","Segment assets and full cost allocation"
URIORST-020,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty share of equipment-rentals gross profit,37.8,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"1966M / 5198M",proxy-derived,"Specialty produced 37.8% of FY2024 equipment-rentals gross profit on 31.3% of equipment-rental revenue.","This does not prove higher ROIC.","Segment assets and full cost allocation"
URIORST-021,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty segment trend,Specialty share of equipment-rentals gross profit,38.5,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"2023M / 5248M",proxy-derived,"Specialty produced 38.5% of FY2025 equipment-rentals gross profit on 33.6% of equipment-rental revenue.","This does not prove higher ROIC.","Segment assets and full cost allocation"
URIORST-022,FY 2023,United Rentals,URI,capital-intensive real-economy buildout,specialty capital trend,Specialty share of segment capital expenditures,21.0,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"813M / 3864M",proxy-derived,"Specialty was 21.0% of FY2023 segment capex.","Segment capex is not growth capex and not fleet-only cash capex.","Growth/replacement capex split"
URIORST-023,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty capital trend,Specialty share of segment capital expenditures,24.9,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"1028M / 4130M",proxy-derived,"Specialty rose to 24.9% of FY2024 segment capex.","Segment capex is not growth capex and not fleet-only cash capex.","Growth/replacement capex split"
URIORST-024,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty capital trend,Specialty share of segment capital expenditures,25.4,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,Annual segment table,"1159M / 4568M",proxy-derived,"Specialty rose to 25.4% of FY2025 segment capex.","Segment capex is not growth capex and not fleet-only cash capex.","Growth/replacement capex split"
URIORST-025,H1 2024,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty trend,Specialty share of equipment-rentals revenue,30.4,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-q2-10q.html,H1 segment table,"1865M / 6144M",proxy-derived,"Specialty was 30.4% of H1 2024 equipment-rental revenue.","It does not prove utilization or ROIC.","Segment OEC and utilization"
URIORST-026,H1 2025,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty trend,Specialty share of equipment-rentals revenue,33.4,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,H1 segment table,"2193M / 6560M",proxy-derived,"Specialty rose to 33.4% of H1 2025 equipment-rental revenue.","It does not prove utilization or ROIC.","Segment OEC and utilization"
URIORST-027,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty trend,Specialty share of equipment-rentals revenue,36.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,H1 segment table,"2621M / 7268M",proxy-derived,"Specialty rose to 36.1% of H1 2026 equipment-rental revenue.","It does not prove utilization or ROIC.","Segment OEC and utilization"
URIORST-028,H1 2024,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty trend,Specialty share of equipment-rentals gross profit,37.9,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-q2-10q.html,H1 segment table,"905M / 2388M",proxy-derived,"Specialty produced 37.9% of H1 2024 equipment-rentals gross profit.","Gross profit share is not ROIC.","Segment assets and full cost allocation"
URIORST-029,H1 2025,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty trend,Specialty share of equipment-rentals gross profit,39.8,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,H1 segment table,"976M / 2451M",proxy-derived,"Specialty produced 39.8% of H1 2025 equipment-rentals gross profit.","Gross profit share is not ROIC.","Segment assets and full cost allocation"
URIORST-030,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty trend,Specialty share of equipment-rentals gross profit,41.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,H1 segment table,"1129M / 2747M",proxy-derived,"Specialty produced 41.1% of H1 2026 equipment-rentals gross profit.","Gross profit share is not ROIC.","Segment assets and full cost allocation"
URIORST-031,H1 2024,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty trend,Specialty equipment-rentals gross margin,48.5,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-q2-10q.html,H1 segment table,"Filed specialty equipment-rentals gross margin",filed-source-table,"Specialty H1 gross margin was high in 2024.","Gross margin is not ROIC.","Segment average assets"
URIORST-032,H1 2025,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty trend,Specialty equipment-rentals gross margin,44.5,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,H1 segment table,"Filed specialty equipment-rentals gross margin",filed-source-table,"Specialty H1 gross margin declined in 2025 but stayed above general rentals.","Gross margin is not ROIC.","Margin-driver disclosure"
URIORST-033,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty trend,Specialty equipment-rentals gross margin,43.1,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,H1 segment table,"Filed specialty equipment-rentals gross margin",filed-source-table,"Specialty H1 gross margin declined again in 2026 but stayed above general rentals.","Gross margin is not ROIC.","Margin-driver disclosure"
URIORST-034,H1 2024,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty capital trend,Specialty share of segment capital expenditures,24.0,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-q2-10q.html,H1 segment table,"523M / 2181M",proxy-derived,"Specialty was 24.0% of H1 2024 segment capex.","Capex share is a timing proxy and not growth capex.","Growth/replacement capex split"
URIORST-035,H1 2025,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty capital trend,Specialty share of segment capital expenditures,25.8,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,H1 segment table,"634M / 2456M",proxy-derived,"Specialty was 25.8% of H1 2025 segment capex.","Capex share is a timing proxy and not growth capex.","Growth/replacement capex split"
URIORST-036,H1 2026,United Rentals,URI,capital-intensive real-economy buildout,H1 specialty capital trend,Specialty share of segment capital expenditures,26.4,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,H1 segment table,"817M / 3096M",proxy-derived,"Specialty was 26.4% of H1 2026 segment capex.","Capex share is a timing proxy and not growth capex.","Growth/replacement capex split"
URIORST-037,Q2 2024,United Rentals,URI,capital-intensive real-economy buildout,Q2 specialty trend,Specialty share of equipment-rentals revenue,31.3,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-q2-10q.html,Q2 segment table,"1006M / 3215M",proxy-derived,"Specialty was 31.3% of Q2 2024 equipment-rental revenue.","It does not prove utilization or ROIC.","Segment OEC and utilization"
URIORST-038,Q2 2025,United Rentals,URI,capital-intensive real-economy buildout,Q2 specialty trend,Specialty share of equipment-rentals revenue,33.6,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Q2 segment table,"1147M / 3415M",proxy-derived,"Specialty was 33.6% of Q2 2025 equipment-rental revenue.","It does not prove utilization or ROIC.","Segment OEC and utilization"
URIORST-039,Q2 2026,United Rentals,URI,capital-intensive real-economy buildout,Q2 specialty trend,Specialty share of equipment-rentals revenue,37.2,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html,Q2 segment table,"1431M / 3849M",proxy-derived,"Specialty was 37.2% of Q2 2026 equipment-rental revenue.","It does not prove utilization or ROIC.","Segment OEC and utilization"
URIORST-040,FY 2023 to FY 2025,United Rentals,URI,capital-intensive real-economy buildout,source-boundary outcome,Safe claim boundary,owned-rental-segment-trend-visible,text,"raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-q2-10q.html; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html",Annual and interim segment tables,"Annual 2023-2025 plus H1/Q2 2024-2026 revenue and segment trend",safe-claim-boundary,"URI now has trend support that specialty is taking share and contributing more gross profit than revenue share while owned-equipment rentals remain about 80% of equipment-rentals revenue.","Do not call this segment ROIC, true utilization, or growth/replacement capex proof.","Segment OEC, average assets, rate/time/mix split, category mix, and growth/replacement capex"
