diagnostic_id,metric,value,units,proof_use,boundary,next_action
CFKKRGACOBIPCX-011,raw_event_money_token_sum,390795706,USD-token-sum,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-012,raw_event_largest_abs_token,55230000,USD-token,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-013,status_owned_interest_plus_acquisition,7,count,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-014,status_owned_interest_plus_disposal,3,count,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-015,status_owned_interest_only,30,count,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-016,cash_status_proceeds_candidate_raw_token_hold,3,count,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-017,cash_status_purchase_context_no_proceeds,7,count,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-018,event_type_acquired,7,count,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-019,event_type_disposed,3,count,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-020,full_named_cash_proof_upgrades,0,count,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
CFKKRGACOBIPCX-021,next_parser,accordia-disposal-coordinate-column-extraction-for-matched-cusips,parser,controls Accordia owned-bond income/proceeds CUSIP match status,"Same-CUSIP matching is continuity worklist evidence only; raw event tokens are not final proceeds, settlement, borrower use, liability spread, waterfall, collateral certificate, or return proof.",Run coordinate column extraction on matched disposal/acquisition pages before promoting any proceeds or gain/loss claim.
