claim_id,source_id,reporting_entity,period,metric_category,metric_name,value,unit,source_url,local_path,source_location,what_it_proves,what_it_does_not_prove,status
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt stack,total aggregate committed or outstanding debt instruments,15533.000,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,debt table page 140,"ASIF's debt table reported 15.533B USD of aggregate committed or outstanding debt instruments.","This combines commitments and outstanding debt and should not be treated as debt outstanding.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt stack,total principal amount outstanding,11107.235,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,debt table page 140,"ASIF's debt table reported 11.107B USD principal amount outstanding at March 31 2026.","This does not identify which debt instrument funds each borrower loan.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt stack,total carrying value of debt,11021.485,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,debt table page 140,"ASIF's debt table reconciled to 11.021B USD carrying value of debt.","This is not borrower-specific allocation.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt instrument,revolving credit facility principal outstanding,1461.424,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,debt table page 140,"ASIF reported 1.461B USD outstanding under its revolving credit facility.","This is fund-level liquidity/funding, not a named borrower lender allocation.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt instrument,SG funding facility principal outstanding,1087.811,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,debt table page 140,"ASIF reported 1.088B USD outstanding under the SG Funding Facility.","This does not prove Societe Generale funded any specific portfolio-company loan.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt instrument,SB funding facility principal outstanding,400.000,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,debt table page 140,"ASIF reported 400M USD outstanding under the SB Funding Facility.","This does not prove Scotiabank or facility lenders funded any specific borrower loan.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt instrument,BNP funding facility principal outstanding,700.000,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,debt table page 140,"ASIF reported 700M USD outstanding under the BNP Funding Facility.","This does not prove BNP funded any specific borrower loan.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt class,revolving and funding facilities principal outstanding,3649.235,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,computed from debt table page 140,"ASIF had 3.649B USD outstanding across its revolving credit facility and funding facilities.","This computed grouping does not include CLO debt or unsecured notes.",derived-from-extracted-table
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt class,CLO notes and debt principal outstanding,1358.000,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,computed from debt table page 140,"ASIF had 1.358B USD outstanding across listed CLO notes/debt at March 31 2026.","This is structured debt funding and not borrower-level allocation.",derived-from-extracted-table
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,debt class,unsecured notes principal outstanding,6100.000,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,computed from debt table page 140,"ASIF had 6.100B USD outstanding across listed unsecured notes at March 31 2026.","This identifies a major debt funding channel but not noteholder identities.",derived-from-extracted-table
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,liquidity,SB funding facility currently available portion,1125.000,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,debt table footnote page 140,"ASIF states 1.125B USD of SB Funding Facility commitment was available at March 31 2026, with 375M becoming fully available after October 29 2026.","Availability is not funded borrower exposure.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,shareholder channel,common shares outstanding May 11 2026,395.313,shares millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,cover page,"ASIF reported 314.331M Class I shares, 49.163M Class S shares, and 31.819M Class D shares outstanding as of May 11 2026.","This share count does not identify ultimate investors.",derived-from-cover-page
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,distribution channel,shareholder servicing and distribution fees,Class S and Class D,text,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,shareholder servicing and distribution fee note page 133,"ASIF discusses shareholder servicing and/or distribution fees for Class S and Class D shares tied to broker services, investor inquiries, distribution payments, reinvestments, and share repurchase requests.","This supports an intermediated distribution-channel clue but not precise investor composition.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,distribution channel,investment adviser affiliate selling-agent compensation,possible,text,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,shareholder servicing and distribution fee note page 133,"ASIF says its investment adviser or affiliates may pay additional compensation from their own resources to selling agents or financial intermediaries in connection with common-share sales.","This does not identify which intermediaries sold shares or who bought them.",extracted
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,borrower holder bridge,visible ASIF borrower fair value in current sample,114.9415,USD millions,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,analysis/company-first-principles/data/capital-flow-holder-source-of-funds-map.csv,computed from Frontline Sunvair AeriTek and MAI ASIF rows,"The current borrower map includes 114.9415M USD of ASIF fair value across Frontline, Sunvair, AeriTek, and MAI Q1 2026 rows.","This is a sample of captured borrower rows, not total ASIF exposure to those industries or borrowers.",derived-from-holder-map
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,derived ratio,debt carrying value to total assets,49.31,percent,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,computed from balance sheet page 3,"ASIF debt carrying value was 49.31% of total assets at March 31 2026.","This ratio does not identify ultimate debt holders.",derived-from-extracted-table
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,derived ratio,total liabilities to total assets,53.01,percent,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,computed from balance sheet page 3,"ASIF total liabilities were 53.01% of total assets at March 31 2026.","This is not a regulatory asset-coverage claim.",derived-from-extracted-table
CF-005,asif-2026q1-n14-supplement,Ares Strategic Income Fund,Q1 2026,derived ratio,total net assets to total assets,46.99,percent,https://www.sec.gov/Archives/edgar/data/1918712/000162828026034174/asifq1-2026nx14supplementn.htm,raw/primary-sources/capital-flow/aeritek/sec/asif-2026q1-n14-supplement.html,computed from balance sheet page 3,"ASIF net assets were 46.99% of total assets at March 31 2026.","This identifies equity/net-assets share but not investor identity.",derived-from-extracted-table
