continuity_id,part3_parser_row_id,part3_page,cusip_or_identifier,part3_name,book_value_on_disposal,disposal_consideration,total_gain_loss_on_disposal,part3_investment_income,part1_match_count,part1_pages,part1_book_value_sum,part3_book_minus_part1_book,part3_vs_part1_amount_screen,part2_match_count,part2_pages,part2_acquisition_cost_sum,part2_additional_investment_sum,continuity_status,boundary
CFAASBACONT-0012,CFAASBACP3-0012,5830,,Stepstone Secondary Opportunities Fund III DE......... Offshore SCSp Wilmington,"469,444","469,444",,"823,617",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0013,CFAASBACP3-0013,5830,,Warwick European Opportunities Fund III .........CYM........ (USD) Limited,"2,011,338","2,011,338",,,0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0014,CFAASBACP3-0014,5830,,".........CYM........ A-A Funding Holdco Offshore II, LLC","1,528,308","1,775,520","247,212",,0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0015,CFAASBACP3-0015,5830,,"A-A Funding Holdco Offshore II, LLC DE......... A-A SPN-20 (AIFX- IAGEMD1PR6), L.P. Wilmington","1,541,807","1,541,807",,"431,012",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0016,CFAASBACP3-0016,5830,,"A-A SPN-20 (AIFX- IAGEMD1PR6), L.P. Wilmington .........CYM........ A-A SPN-7 (RRH IAFAMD), L.P.","19,596,928","19,596,928",,,0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0017,CFAASBACP3-0017,5830,,"A-A SPN-7 (RRH IAFAMD), L.P. .........CYM........ AltsCo Core (A-A Offshore AAA)",,,"(43,331,931)",,0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0018,CFAASBACP3-0018,5830,,AltsCo Core (A-A Offshore AAA) .........CYM........ AltsCo Core (A-A Offshore AAA),,,"(53,722,992)","17,685,881",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0019,CFAASBACP3-0019,5830,,"AltsCo Core (A-A Offshore AAA) DE......... AP Highlands Co-Invest, L.P. Wilmington","3,204,735","3,204,735",,,0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0020,CFAASBACP3-0020,5830,03765#-AA-3,"DE......... AP Highlands Co-Invest, L.P. Wilmington DE......... Apollo Total Return Fund Inv Wilmington","180,064,552","185,093,779","5,029,227",,0,,0,0,no-part1-amount-screen,1,5826,180064552,0,same-cusip-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0021,CFAASBACP3-0021,5830,,"Apollo Total Return Fund Inv Wilmington DE......... Motive Capital Fund II-B, LP Wilmington","1,118,064","1,118,064",,"1,254,975",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0022,CFAASBACP3-0022,5830,,"CA......... Shattuck Owner, LLC Berkeley","2,161,868","4,331,000","2,169,133",,0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0023,CFAASBACP3-0023,5830,,"Shattuck Owner, LLC Berkeley IA......... AAIA RML, LLC. West Des Moines","21,973,376","18,086,645","(3,886,731)",,0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0024,CFAASBACP3-0024,5830,,"AAIA RML, LLC. West Des Moines .........CYM........ NNN Investor 1,L.P.","34,305","34,305",,"567,794",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0025,CFAASBACP3-0025,5830,,"NNN Investor 1,L.P. DE......... NNN Investor (Auto), L.P. Wilmington","39,520","39,520",,"112,773",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0026,CFAASBACP3-0026,5830,,"NNN Investor (Auto), L.P. Wilmington DE......... NNN Opportunities Fund, L.P. Wilmington","1,273,921","1,273,921",,"(629,115)",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0027,CFAASBACP3-0027,5830,,.........LUX........ Italian AIF,"25,110,145","26,191,653","1,081,508",,0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0028,CFAASBACP3-0028,5830,,".........CYM........ Apollo Credit Secondaries Fund I (A), L.P.","1,404,646","1,404,646",,"33,985",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0029,CFAASBACP3-0029,5831,,"Apollo European Principal Finance Fund III .........CYM........ (Dollar B), L.P.","1,303,467","1,303,467",,"316,627",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0030,CFAASBACP3-0030,5831,16649@-AA-9,Chesterfield Reinsurance Co Subordinated MO......... Chesterfield,"7,500,000","7,500,000",,,1,5817,127500000,-120000000,part3-book-vs-part1-book-large-or-multi-lot-delta,0,,0,0,same-cusip-part1-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0031,CFAASBACP3-0031,5831,256141-AB-8,Doctors Co An Interinsurance E Subordinated CA......... Napa,"20,000,000","20,000,000",,,1,5817,62222199,-42222199,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5826,0,20557952,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0032,CFAASBACP3-0032,5831,29226R-AA-5,Employers Mutual Casualty Co SUB IA......... Des Moines,"6,555,668","6,555,668",,,1,5817,9401252,-2845584,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5826,0,6560283,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0033,CFAASBACP3-0033,5831,309588-AC-5,IA......... Des Moines CA......... Farmers Exchange Capital Los Angeles,"2,172,242","2,082,980","(89,262)",,0,,0,0,no-part1-amount-screen,0,,0,0,part3-cusip-no-part1-or-part2-match,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0034,CFAASBACP3-0034,5831,30958P-AA-1,Farmers Exchange Capital II Subordinated CA......... Los Angeles,,,,,1,5817,11683459,-11683459,part3-book-vs-part1-book-large-or-multi-lot-delta,0,,0,0,same-cusip-part1-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0035,CFAASBACP3-0035,5831,30958Q-AA-9,Farmers Exchange Capital III Subordinated CA......... Los Angeles,"4,843,389","5,021,500","178,110",,1,5817,3696885,1146504,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5826,0,7495560,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0036,CFAASBACP3-0036,5831,309601-AE-2,Farmers Insurance Exchange Subordinated CA......... Los Angeles,"4,000,000","4,000,000",,,1,5817,4000000,0,part3-book-vs-part1-book-exact-within-1,1,5826,0,4000000,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0037,CFAASBACP3-0037,5831,401378-AC-8,Guardian Life Insurance Co of Subordinated NY......... New York,"4,033,858","4,033,858",,,1,5817,12017929,-7984071,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5826,0,4033858,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0038,CFAASBACP3-0038,5831,401378-AB-0,Guardian Life Insurance Co of Subordinated NY......... New York,"9,937,809","9,937,809",,,1,5817,9937749,60,part3-book-vs-part1-book-near-within-1m,1,5826,0,9937809,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0039,CFAASBACP3-0039,5831,401378-AA-2,Guardian Life Insurance Co of Subordinated NY......... New York,"3,857,948","3,857,948",,,1,5817,3852349,5599,part3-book-vs-part1-book-near-within-1m,1,5826,0,3857948,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0040,CFAASBACP3-0040,5831,53079Q-AC-1,NY......... New York MA......... Liberty Mutual Insurance Co Boston,"1,612,765","1,590,404","(22,361)",,0,,0,0,no-part1-amount-screen,0,,0,0,part3-cusip-no-part1-or-part2-match,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0041,CFAASBACP3-0041,5831,575767-AN-8,Massachusetts Mutual Life Insu Subordinated MA......... Springfield,"1,181,944","1,181,944",,,1,5817,3801171,-2619227,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5826,0,1182184,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0042,CFAASBACP3-0042,5831,575767-AL-2,Massachusetts Mutual Life Insu Subordinated MA......... Springfield,"25,773,038","25,773,038",,,1,5817,22103118,3669920,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5826,0,25773038,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0043,CFAASBACP3-0043,5831,575767-AM-0,Massachusetts Mutual Life Insu SUBORDINATED MA......... Springfield,"33,000,000","32,001,300","(998,700)",,1,5817,18000000,15000000,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5826,0,22000000,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0044,CFAASBACP3-0044,5831,575767-AT-5,Massachusetts Mutual Life Insu Subordinated MA......... Springfield,"25,595,329","25,595,329",,,1,5817,18105598,7489731,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,36209128,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0045,CFAASBACP3-0045,5831,628312-AA-8,Mutual of Omaha Insurance Co Subordinated NE......... Omaha,,,,,1,5817,3523849,-3523849,part3-book-vs-part1-book-large-or-multi-lot-delta,0,,0,0,same-cusip-part1-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0046,CFAASBACP3-0046,5831,636792-AB-9,National Life Insurance Co Subordinated VT......... Springfield,"46,840,768","46,840,768",,,1,5817,30877455,15963313,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,46841518,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0047,CFAASBACP3-0047,5831,64952G-AT-5,New York Life Insurance Co SUBORDINATED NY......... New York,"35,878,953","35,030,628","(848,325)",,1,5817,4473715,31405238,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,20253899,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0048,CFAASBACP3-0048,5831,64952G-AF-5,New York Life Insurance Co Subordinated NY......... New York,,,,"13,500",2,5817,22710532,-22710532,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,22497943,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0049,CFAASBACP3-0049,5831,668138-AC-4,Northwestern Mutual Life Insur Subordinated WI......... Milwaukee,"2,986,128","2,986,128",,,1,5817,22054514,-19068386,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,2986128,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0050,CFAASBACP3-0050,5831,668138-AA-8,Northwestern Mutual Life Insur Subordinated WI......... Milwaukee,"46,678,852","46,325,199","(353,653)",,1,5818,21576793,25102059,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,35337054,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0051,CFAASBACP3-0051,5831,69448F-AA-9,Pacific Life Insurance Co Subordinated CA......... Newport Beach,"27,911,599","27,911,599",,,1,5818,15947841,11963758,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,27912034,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0052,CFAASBACP3-0052,5831,7620ET-AA-7,RGA Reinsurance Co Sr Subordinated MA......... Springfield,"20,000,000","20,000,000",,"5,096,970",2,5818,190000000,-170000000,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,20000000,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0053,CFAASBACP3-0053,5831,878091-BG-1,Teachers Insurance & Annuity A SUB NY......... New York,"1,286,837","1,286,837",,,1,5818,4365054,-3078217,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,1283634,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0054,CFAASBACP3-0054,5831,878091-BF-3,Teachers Insurance & Annuity A Subordinated NY......... New York,"49,849,682","49,849,298",(383),,1,5818,28208226,21641456,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,49849618,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0055,CFAASBACP3-0055,5831,878091-BD-8,Teachers Insurance & Annuity A Subordinated NY......... New York,,,,"441,000",1,5818,9702976,-9702976,part3-book-vs-part1-book-large-or-multi-lot-delta,0,,0,0,same-cusip-part1-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0056,CFAASBACP3-0056,5831,878091-BC-0,Teachers Insurance & Annuity A Subordinated NY......... New York,"34,486,403","34,486,403",,,1,5818,62575623,-28089220,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,0,34486403,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0057,CFAASBACP3-0057,5832,92264H-AA-8,Venerable Insurance and Annuit Subordinated PA......... West Chester,211,211,,"1,247,005",1,5818,42041632,-42041421,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,42041843,0,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0058,CFAASBACP3-0058,5832,YR6758-93-6,.........NLD........ ABN AMRO Bank NV,"49,659,233","49,659,233","70,600",,0,,0,0,no-part1-amount-screen,1,5827,9915201,39744032,same-cusip-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0059,CFAASBACP3-0059,5832,,ABN AMRO Bank NV Junior Subordinated .........NLD........ Perpet.,"8,135,455","8,135,455","125,127","1,482,445",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0060,CFAASBACP3-0060,5832,,ABN AMRO Bank NV Junior Subordinated .........NLD........ Perpet.,"8,119,793","8,119,793","42,288","1,303,994",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0061,CFAASBACP3-0061,5832,,AIB Group PLC AIB GROUP PLC Perpetual .........IRL........ Perpet.,"139,141","139,141","(12,292)","604,171",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0062,CFAASBACP3-0062,5832,,Perpet. .........DEU........ Allianz SE,"41,796,000","43,798,000","2,002,000",,0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0063,CFAASBACP3-0063,5832,018820-AE-0,Allianz SE .........DEU........ Allianz SE Unsecured Perpet.,"45,025,653","45,025,653",,"511,626",1,5818,45009348,16305,part3-book-vs-part1-book-near-within-1m,1,5827,90035001,0,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0064,CFAASBACP3-0064,5832,,ASR Nederland NV Junior Subordinated .........NLD........ Perpet.,"12,110","12,110",,"149,609",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0065,CFAASBACP3-0065,5832,05254H-AA-2,Australia & New Zealand Bankin Junior .........AUS........ Subordinated Perpet.,"12,835,599","12,835,599",,"417,371",1,5818,12564401,271198,part3-book-vs-part1-book-near-within-1m,1,5827,25400000,0,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0066,CFAASBACP3-0066,5832,,Aviva PLC Junior Subordinated .........GBR........ Perpet.,"5,832,011","5,832,011","151,075","3,872,069",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0067,CFAASBACP3-0067,5832,,Perpet. .........FRA........ AXA SA AXA SA Perpet.,"33,889","33,889","87,274","2,508,187",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0068,CFAASBACP3-0068,5832,,Banco de Sabadell SA Junior Subordinated .........ESP........ Perpet.,"16,072","16,072",(826),"358,371",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0069,CFAASBACP3-0069,5832,,Banco de Sabadell SA Junior Subordinated .........ESP........ Perpet.,"53,979","53,979","(8,437)","474,033",0,,0,0,no-part1-amount-screen,0,,0,0,blank-cusip-event-no-continuity-key,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0070,CFAASBACP3-0070,5832,06368L-5Q-5,Perpet. .........CAN........ Bank of Montreal,"54,928,206","54,906,104","(22,102)",,0,,0,0,no-part1-amount-screen,1,5827,54928206,0,same-cusip-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0071,CFAASBACP3-0071,5832,06368L-8V-1,Bank of Montreal Junior Subordinated .........CAN........,"102,132,875","102,132,875",,"2,152,297",1,5818,139070728,-36937853,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,241203604,0,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0072,CFAASBACP3-0072,5832,06368L-Q5-8,Bank of Montreal Unsecured .........CAN........,"106,216,622","106,330,462","113,840","2,102,131",1,5818,88515292,17701330,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,55000000,139731914,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0073,CFAASBACP3-0073,5832,064159-8N-9,Bank of Nova Scotia/The Junior Subordinated .........CAN........,"178,000,000","176,706,591","(1,293,409)","306,544",1,5819,30500000,147500000,part3-book-vs-part1-book-large-or-multi-lot-delta,1,5827,208500000,0,same-cusip-part1-and-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
CFAASBACONT-0074,CFAASBACP3-0074,5832,064159-8V-1,Bank of Nova Scotia/The Junior Subordinated .........CAN........,"73,630,125","76,011,741","2,381,616",,0,,0,0,no-part1-amount-screen,1,5827,16000000,57630125,same-cusip-part2-and-part3-visible,"Statutory same-identifier continuity only; consideration is not bank settlement, borrower repayment, liability release, or Apollo owner cash."
