row_id,period,company,ticker,theme,subtheme,metric,value,unit,source_file,source_detail,calculation_or_source,evidence_status,what_it_says,what_it_does_not_say,next_source
URIABL-014,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,ROW swingline sublimit,25000000,USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-8k.html,SEC 8-K Item 1.01,"8-K states a 25 million USD ROW swingline sublimit",filed-event-term,"The ROW borrowing channel has limited swingline capacity.","It does not prove current usage.","Loan register and availability report"
URIABL-015,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,ANZ swingline sublimit,20000000,USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-8k.html,SEC 8-K Item 1.01,"8-K states a 20 million USD ANZ swingline sublimit",filed-event-term,"The ANZ tranche includes swingline capacity.","It does not prove current usage.","Loan register and availability report"
URIABL-016,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,European swingline sublimit,15000000,USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-8k.html,SEC 8-K Item 1.01,"8-K states a 15 million USD European swingline sublimit",filed-event-term,"The European borrowing channel has limited swingline capacity.","It does not prove current usage.","Loan register and availability report"
URIABL-017,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Combined letter-of-credit sublimit,300000000,USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-8k.html,SEC 8-K Item 1.01,"8-K states a 300 million USD combined letter-of-credit sublimit",filed-event-term,"The ABL also supports contingent obligations through L/C capacity.","It does not show outstanding L/Cs by beneficiary or project.","L/C usage schedule and borrowing-base report"
URIABL-018,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Base incremental amount floor,2000000000,USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-1.htm,SEC Exhibit 10.1 definition of Available Incremental Amount,"Available Incremental Amount includes the greater of 2000 million USD and Suppressed Availability plus other reduction/prepayment components",agreement-term-visible,"The ABL includes a large incremental-expansion framework, subject to conditions.","This is not committed capacity and should not be treated as immediately drawable.","Incremental amendment history and lender commitments"
URIABL-019,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Term SOFR / EURIBOR / SONIA margin range,1.000-1.250,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-8k.html,SEC 8-K Item 1.01,"8-K states Term SOFR, Daily SOFR, SONIA, EURIBOR, and Term CORRA rates generally bear 1.000% to 1.250% margins",filed-event-term,"Pricing is availability-linked and low-spread for an asset-backed revolver.","The row does not show actual all-in rate, hedging, or unused-fee economics by period.","Interest expense note and loan register"
URIABL-020,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Base-rate / Canadian-prime margin range,0.000-0.250,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-8k.html,SEC 8-K Item 1.01,"8-K states base-rate and Canadian-prime loans generally bear 0.000% to 0.250% margins",filed-event-term,"Base-rate pricing also follows the low-margin ABL structure.","It does not show actual election mix or rates paid.","Loan register and interest expense note"
URIABL-021,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Unused line fee,0.20,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-8k.html,SEC 8-K Item 1.01,"8-K states unused line fee on the unused portion equals 0.20%",filed-event-term,"Unused capacity has a disclosed carrying cost.","It does not show total commitment-fee expense.","Interest expense detail and fee schedule"
URIABL-022,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Springing FCCR threshold,1.0x,ratio,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-1.htm,SEC Exhibit 10.1 Section 8.9,"Borrowers must not permit Fixed Charge Coverage Ratio to be less than 1.0 to 1.0 during a Covenant Trigger Period",agreement-term-visible,"The financial covenant is springing, not always-on.","This row does not compute current covenant cushion.","Quarterly covenant certificate and fixed-charge calculation"
URIABL-023,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Springing covenant availability trigger,10.0,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-1.htm,SEC Exhibit 10.1 Section 8.9,"Covenant trigger period starts when Specified Availability is less than 10% of Maximum Revolver Amount for five consecutive business days",agreement-term-visible,"The FCCR covenant is tied to low availability stress, not ordinary operating periods.","It does not identify whether URI ever entered a trigger period.","Availability history and covenant certificates"
URIABL-024,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Implied 10% trigger on 4.5B facility,450000000,USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-8k.html; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-1.htm,SEC 8-K and Exhibit 10.1,"4500 million USD stated facility size * 10%",derived-ratio,"On stated facility size, the 10% trigger corresponds to about 450M USD of availability.","Actual trigger mechanics use defined Maximum Revolver Amount and Specified Availability, so this is an orientation calculation.","Agreement definitions and actual availability certificates"
URIABL-025,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Cash dominion start threshold,10.0,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-1.htm,SEC Exhibit 10.1 definition of Cash Dominion Period,"Cash Dominion Period starts when Specified Availability is below 10% of Maximum Revolver Amount for five consecutive business days and Agent notifies Borrowers' Agent",agreement-term-visible,"Cash dominion is a low-availability control mechanism.","It does not prove cash dominion was active.","Availability history and agent notices"
URIABL-026,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Cash dominion cure tests,10% for 20 days or 15% for 5 days,text,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-1.htm,SEC Exhibit 10.1 definition of Cash Dominion Period,"Cash Dominion Period ends when Specified Availability is at least 10% for 20 consecutive calendar days or at least 15% for five consecutive calendar days",agreement-term-visible,"The agreement has defined cure paths for cash dominion once availability recovers.","It does not show actual cash dominion history.","Availability history and agent notices"
URIABL-027,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,U.S. collateral includes accounts inventory and rental equipment,accounts inventory rental equipment,text,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-2.htm,SEC Exhibit 10.2 U.S. Security Agreement,"Collateral grant includes all Accounts, all Inventory including Rental Equipment, leases, documents, instruments, supporting obligations, and other collateral categories subject to exclusions",agreement-term-visible,"The U.S. security agreement directly links the ABL wrapper to rental equipment and receivables-type collateral categories.","It does not state advance rates, eligibility cuts, collateral valuation marks, or current borrowing-base amounts.","Borrowing-base definitions, collateral schedules, and field-exam reports"
URIABL-028,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Canadian collateral includes accounts inventory and rental equipment,accounts inventory rental equipment,text,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-3.htm,SEC Exhibit 10.3 Canadian Security Agreement,"Canadian collateral grant includes all Accounts, all Inventory including Rental Equipment, leases, documents, instruments, supporting obligations, letter-of-credit rights, and general intangibles subject to exclusions",agreement-term-visible,"The Canadian security agreement mirrors the asset-backed collateral logic outside the U.S.","It does not state advance rates, eligibility cuts, collateral valuation marks, or current borrowing-base amounts.","Canadian borrowing-base definitions, collateral schedules, and field-exam reports"
URIABL-029,2025-08-07,United Rentals,URI,capital-intensive real-economy buildout,term-loan amendment classification,August 2025 candidate classification,term loan amendment not ABL,text,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-08-07-8k.html,SEC 8-K Item 1.01,"August 7 2025 8-K is Amendment No. 1 to Amended and Restated Credit and Guaranty Agreement; it reduces term loan margins and leaves 987.5M USD outstanding unchanged",classified-source,"The prior August 2025 candidate should be classified as a secured term-loan amendment, not the ABL reset.","It does not provide ABL borrowing-base mechanics.","Use July 10 2025 ABL agreement and security exhibits for ABL mechanics"
URIABL-030,2025-07-10,United Rentals,URI,capital-intensive real-economy buildout,ABL legal mechanics,Safe claim boundary,agreement-term-visible not borrowing-base-proof,status,"raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-8k.html; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-1.htm; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-2.htm; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-07-11-tm2520569d1_ex10-3.htm",SEC 8-K and agreement/security exhibits,"Synthesis of extracted ABL rows",governance,"URI now has agreement-term-visible ABL support: size, maturity, disclosed draw/availability snapshot, sublimits, pricing, springing covenant, cash-dominion triggers, and security/collateral categories.","Do not claim current borrowing-base availability, advance-rate proof, utilization, fleet ROIC, or purchase-level source of funds.","Borrowing-base certificates, collateral reports, utilization data, growth/replacement capex split, and fleet-return bridge"
